filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0059.npz,random_IR_0059.npz,283.805,0.18631247,60,CQT+LogDec,1.765e-05,0.15261541,True,101.30616456,11.12877228,1.08224457,113587773440.0,21037.84179688,0.00481543,2.18842483,109.63804626,0.74889916,0.55368489,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,447.78,0.0004608,47,CQT+LogDec,1.208e-05,0.00344505,True,24.13512475,4.44099787,27.50769591,84314333184.0,9943.11523438,0.00242732,1.83062887,663.90167236,0.56659818,0.81306875,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,336.402,0.00052391,55,CQT+LogDec,2.964e-05,0.00049741,True,32.92167658,65.61246784,14.88616237,194982936576.0,6590.83642578,0.00499507,3.92537427,490.0774231,0.75017804,0.99481308,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,245.816,0.00038965,59,CQT+LogDec,2.239e-05,5.794e-05,True,26.86735338,36.68235405,10.0756627,92897837056.0,5456.93212891,0.00492353,1.28937948,270.70639038,0.63055807,0.83622783,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,255.53,0.00042253,36,CQT+LogDec,1.033e-05,0.00438758,True,37.93191202,14.45903943,26.28664544,143026585600.0,10815.45410156,0.0035072,2.60020518,997.10272217,0.71326232,0.68670124,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,377.657,0.00039544,32,CQT+LogDec,2.426e-05,0.00830381,True,55.12637729,34.72630322,1.35594973,182564077568.0,11240.20898438,0.00490439,3.50310135,74.74859619,0.909419,0.99284619,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,616.364,0.00026549,55,CQT+LogDec,2.726e-05,0.02588644,True,56.5078186,9.46436374,3.04500715,116703477760.0,15182.81542969,0.00372183,3.91000795,172.06671143,0.56189758,0.97596711,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,363.304,0.00058193,44,CQT+LogDec,2.285e-05,0.0009096,True,68.4365451,15.68714631,0.96553546,219792228352.0,18001.02929688,0.00380181,1.77692461,66.07791138,0.64343232,0.69571179,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,227.55,0.00077807,52,CQT+LogDec,1.833e-05,0.00216703,True,34.44273707,34.01897884,10.64587387,138386948096.0,7541.75146484,0.00456694,2.18546247,366.67303467,0.65931654,0.92123055,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,276.861,0.00030657,35,CQT+LogDec,2.711e-05,0.00181665,True,32.35599656,11.20461416,21.76614334,94113980416.0,9211.6640625,0.0035125,1.78945589,704.26525879,0.9707309,0.87788928,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
