filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0077.npz,random_IR_0077.npz,24.366,0.00080578,2,46,MultiResL1_STFT_V2,1.628e-05,0.01961284,True,45.32609625,13.42510089,21.47434824,140796449252.2837,12418.60322842,0.00364985,2.90446342,973.34837514,0.85067912,0.83923835,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,93.77,0.00059448,2,50,MultiResL1_STFT_V2,2.947e-05,0.00080252,True,6.66846596,1.03997417,46.69618775,74337191764.63211,6561.87043761,0.00101624,3.85168934,311.39193849,0.98174936,0.51826918,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,34.467,0.00051303,8,50,MultiResL1_STFT_V2,9.44e-06,0.00112962,True,45.59129174,34.73651888,13.7816093,194983676237.59225,10122.18827436,0.00450409,3.11982671,628.32137037,0.55762869,0.72660552,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,12.297,0.00049581,1,32,MultiResL1_STFT_V2,1.271e-05,0.00147012,True,35.08410512,24.5041971,3.54669117,90599937671.03494,7395.80131539,0.00474379,2.60787108,124.43248594,0.81535903,0.94462098,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,59.71,0.0006636,1,55,MultiResL1_STFT_V2,1.867e-05,0.00086805,True,21.3809882,1.59918056,33.98665993,102002524021.39444,13736.37527835,0.00155652,2.89457334,726.66837482,0.96194542,0.77528219,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,21.48,0.00054248,1,31,MultiResL1_STFT_V2,8.02e-06,0.01408224,True,55.04150595,6.09869954,11.3532963,165238939161.96793,19395.50467668,0.00283785,3.77760486,624.90252575,0.59561538,0.70068254,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,119.068,0.00045994,5,60,MultiResL1_STFT_V2,1.63e-05,0.00113207,True,50.55398425,3.0489521,3.81926116,76614450430.20952,17871.98458708,0.00282867,3.86121358,193.07886873,0.95484221,0.58851534,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,25.582,0.00061576,1,39,MultiResL1_STFT_V2,6.03e-06,0.00406479,True,59.05909681,4.57688013,1.78762682,119227863035.05957,20063.6418678,0.00294359,3.01719903,105.57562551,0.52937561,0.53941828,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,7.157,0.00082862,1,43,MultiResL1_STFT_V2,6.57e-06,0.02778887,True,47.08787161,16.76801212,8.31460698,89149516006.97859,10157.05185741,0.00463598,1.27714316,391.51714585,0.7691277,0.65918463,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,23.119,0.00029786,1,45,MultiResL1_STFT_V2,8.96e-06,0.00839083,True,46.63596935,12.11554206,20.11597745,67247916590.59,10237.84364894,0.00455525,3.99407785,938.12810791,0.59557956,0.6707144,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,37.267,0.00036308,1,33,MultiResL1_STFT_V2,6.81e-06,0.00120575,True,23.11649145,1.35060653,42.4919836,156673883627.44403,17662.53462702,0.00130879,3.07301802,982.26557547,0.62687069,0.76211006,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,28.118,0.00050433,1,53,MultiResL1_STFT_V2,5.64e-06,0.0031693,True,44.12722704,3.00144226,5.79147372,135291608077.04141,19833.55382901,0.00222488,2.16700505,255.56167572,0.55741459,0.67826568,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,16.108,0.0004398,1,32,MultiResL1_STFT_V2,1.131e-05,0.00225501,True,65.09331257,6.69540592,5.15980492,96674234625.94502,17585.36356597,0.00370156,2.81396326,335.86879442,0.86348818,0.82240963,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,27.146,0.00748813,4,45,MultiResL1_STFT_V2,8.28e-06,0.00782585,True,104.89378337,22.12612461,9.53276998,211234148539.1698,21057.26280661,0.00498136,3.45781768,999.92830888,0.67446692,0.58234374,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,17.068,0.00047838,1,35,MultiResL1_STFT_V2,2.436e-05,0.01285588,True,52.89686179,5.20769195,17.9378168,77168205362.95833,15446.62021708,0.00342449,1.28163528,948.85421586,0.97978725,0.56748683,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,21.805,0.00137474,2,58,MultiResL1_STFT_V2,2.338e-05,0.00064864,True,55.24786265,11.47007968,11.94244887,129421495256.53821,14520.20694732,0.00380489,1.41030943,659.7947747,0.99187111,0.70593408,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,82.809,0.00061211,4,60,MultiResL1_STFT_V2,8.92e-06,0.0017859,True,34.25045415,3.02953148,29.13722455,217911204904.00473,19574.68338077,0.00174973,2.20298615,997.96317361,0.5577161,0.75392293,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,2547.748,0.00042772,167,48,MultiResL1_STFT_V2,5.74e-06,0.00011441,True,39.26988558,1.40421025,4.62473216,96514883156.86789,21120.76447006,0.0018593,2.78513582,181.61270281,0.74056312,0.56677339,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,14.108,0.00045836,1,41,MultiResL1_STFT_V2,8.27e-06,0.00036836,True,86.35730682,9.85596295,4.63257216,76815449682.88075,17287.48132487,0.00499537,2.42546114,400.05645511,0.64290378,0.7078346,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,14.784,0.00066514,1,56,MultiResL1_STFT_V2,8.43e-06,0.00012277,True,55.59634208,12.55416712,5.95717787,110153370681.07678,13408.59479346,0.00414632,2.25943627,331.1972988,0.70556244,0.72156738,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,1620.418,0.00085318,95,37,MultiResL1_STFT_V2,7.75e-06,9.412e-05,True,21.30157402,1.76337373,43.67632791,67076623498.856606,11533.62690178,0.00184691,2.88214868,930.374532,0.7731135,0.56410311,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,40.685,0.00067247,13,31,MultiResL1_STFT_V2,9.02e-06,0.00412937,True,24.17231018,36.69659299,40.88084347,81108601724.9196,4860.06026519,0.00497366,2.27463646,988.18442853,0.56379085,0.80710856,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,14.082,0.00039207,1,48,MultiResL1_STFT_V2,9.25e-06,0.00096201,True,7.59317534,50.85023263,61.89677313,145332776340.0026,2446.74280647,0.00310338,3.13932223,469.99305117,0.52426358,0.77211378,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,61.778,0.00087844,12,51,MultiResL1_STFT_V2,1.037e-05,0.00525685,True,37.04006922,9.91358858,19.69078734,124132196804.71744,11515.4664836,0.00321655,2.27229975,729.34812604,0.76391874,0.92297968,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
