filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0080.npz,random_IR_0080.npz,21.012,1.581e-05,1,41,L1_STFT,1.705e-05,0.02380813,True,64.5442079,24.50315424,3.58666657,153716051646.9331,13244.01767732,0.00487346,2.6078617,231.498553,0.81541452,0.94461071,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,58.639,2.402e-05,1,35,L1_STFT,2.619e-05,0.00061221,True,22.58011638,1.59923048,33.96966479,145143343414.86984,16022.43916769,0.00140928,2.89459578,767.03898439,0.9619505,0.77527656,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,36.696,1.003e-05,1,42,L1_STFT,1.108e-05,0.00012043,True,87.97868645,6.09817856,11.36613736,75061101604.19734,20383.2019434,0.00431623,3.77758746,999.97783469,0.5956383,0.70067595,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,55.365,2.1e-05,1,36,L1_STFT,2.264e-05,0.00328376,True,27.44703363,3.04907066,3.82029423,121212746059.2396,13859.24916841,0.00198041,3.86121371,104.85574429,0.95485899,0.58851292,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,42.373,8.11e-06,1,41,L1_STFT,8.26e-06,0.02592429,True,83.76768626,4.57703635,1.78471756,69168143442.40787,21123.89945536,0.00396554,3.01724051,149.50166088,0.52941151,0.53937271,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,12.22,8.78e-06,1,54,L1_STFT,8.58e-06,0.03328464,True,43.08873746,16.7698039,8.2725165,68438508264.84492,8765.61762957,0.00491565,1.27712779,356.45229157,0.76918048,0.65917859,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,33.718,1.227e-05,1,46,L1_STFT,1.232e-05,0.01023616,True,49.06796055,12.11543288,20.14481679,78667292584.8724,11159.1963714,0.00439709,3.99409082,988.46507548,0.5955825,0.67071408,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,85.953,9.69e-06,1,58,L1_STFT,9.53e-06,0.00094313,True,22.09681008,1.35060756,42.4816999,169707070139.00635,17601.88316512,0.00125537,3.07301106,938.71005456,0.62682247,0.7621112,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,90.039,7.88e-06,2,60,L1_STFT,7.83e-06,0.00243289,True,45.89860062,3.00162805,5.77586027,130920296133.55884,20138.73358934,0.00227912,2.16698992,265.10390392,0.55743393,0.67826194,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,31.432,1.36e-05,1,48,L1_STFT,1.553e-05,0.00055025,True,71.19829298,6.6957763,5.14866127,125434820278.88818,20361.10165414,0.00349678,2.81397801,366.57589385,0.86348921,0.82241554,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,15.063,1.146e-05,1,30,L1_STFT,1.136e-05,0.0038763,True,66.60299779,22.12236224,10.79572446,205600171609.42322,15417.32408683,0.00432001,3.45785629,719.02761253,0.67439412,0.58236595,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,37.412,3.058e-05,2,51,L1_STFT,3.286e-05,0.0005178,True,29.87165954,5.20774985,17.94406934,157778167919.21527,13394.32988487,0.00223017,1.28164429,536.01913009,0.97978296,0.567487,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,31.128,3.217e-05,2,47,L1_STFT,3.195e-05,0.00011544,True,58.98861719,11.47027105,12.07743172,186999356733.9892,17148.13051132,0.00343994,1.41031208,712.43099649,0.99187887,0.70590278,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,187.745,1.139e-05,5,41,L1_STFT,1.234e-05,0.00097261,True,31.43718203,3.02936161,29.12913479,102118506514.56131,14360.27239601,0.00218918,2.20297201,915.73791283,0.5576564,0.75391064,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,365.888,7.27e-06,17,34,L1_STFT,7.87e-06,0.00278672,True,23.14069385,1.40408783,4.62441514,106956135141.77022,15362.80621571,0.00150628,2.7851376,107.01217511,0.74060417,0.56675864,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,27.101,1.062e-05,1,54,L1_STFT,1.126e-05,7.744e-05,True,93.46918443,9.85617806,4.64422546,87074051689.43571,19001.51368991,0.00491904,2.42547032,434.09196605,0.64291348,0.70785853,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,18.299,1.135e-05,1,43,L1_STFT,1.157e-05,0.00637044,True,78.68924075,12.55443021,5.90167948,111854615889.12651,16989.41260563,0.00463166,2.25945518,464.39867752,0.70558901,0.72156245,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,1119.599,1.085e-05,64,60,L1_STFT,1.086e-05,4.022e-05,True,17.22561457,1.76351769,43.65958346,112031207481.28067,11877.32685528,0.00145029,2.88213051,752.06315713,0.7730923,0.56413377,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,75.759,1.176e-05,14,47,L1_STFT,1.208e-05,0.00425074,True,24.41049762,36.69597364,40.9168986,153641454621.87,6052.90112181,0.00403286,2.27460326,998.80185599,0.56379435,0.80709095,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,26.842,1.264e-05,3,59,L1_STFT,1.25e-05,6.34e-06,True,16.11281848,50.84997726,61.98681364,151234404932.5227,4094.33570262,0.00393539,3.13933115,998.78227626,0.52430326,0.77210921,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,25.496,1.351e-05,1,56,L1_STFT,1.404e-05,0.01608009,True,50.83640917,9.91348833,19.60884406,114700785760.41965,13851.99633817,0.00366997,2.27230635,996.84321982,0.7638933,0.92296064,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
