filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0049.npz,random_IR_0049.npz,224.263,0.00049992,49,ComplexSTFT,1.558e-05,0.00163134,True,29.12324492,9.0598346,31.14197982,133825347584.0,10365.29589844,0.00280969,1.85232115,906.95550537,0.60655051,0.73531079,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,238.166,0.00034174,53,ComplexSTFT,5.348e-05,6.642e-05,True,49.09271487,14.65773715,1.51283662,192935280640.0,14127.82910156,0.00347489,1.22937596,74.26925659,0.79299903,0.98013896,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,840.053,0.34519932,51,ComplexSTFT,2.535e-05,0.00261267,True,26.40649908,1.42423759,30.64705975,213775859712.0,21032.05859375,0.00125554,2.95880795,809.28155518,0.83106309,0.64677054,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,254.433,0.71153724,50,ComplexSTFT,1.822e-05,0.0675469,True,74.95476531,20.31074867,12.60958112,141578665984.0,15155.58203125,0.00494569,1.32488382,945.14819336,0.75107092,0.61966997,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,429.561,0.00030694,48,ComplexSTFT,2.675e-05,0.00177655,True,38.85895528,14.76325508,25.73241316,144833970176.0,10960.7265625,0.00354529,3.65792751,999.93469238,0.84810692,0.85281295,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,403.458,0.12715396,42,ComplexSTFT,9.356e-05,0.06798845,True,94.13257842,19.03102802,10.62154583,212612366336.0,20645.14257812,0.00455955,2.05056357,999.83349609,0.9003166,0.98002541,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,262.309,0.00025899,41,ComplexSTFT,2.954e-05,0.00057892,True,43.20298664,19.39857172,23.12175833,112221544448.0,9864.16894531,0.00437979,2.42859983,998.92901611,0.79211926,0.91217142,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,256.178,0.00021969,37,ComplexSTFT,1.546e-05,0.00786118,True,83.2747745,14.49620662,2.6233038,218348945408.0,21017.95117188,0.00396208,3.73564959,218.45503235,0.54074734,0.71777374,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,283.247,0.00024271,45,ComplexSTFT,1.712e-05,0.01230608,True,61.75665129,10.1913094,0.36958502,144126885888.0,16862.03515625,0.00366247,1.85018623,22.82433319,0.6847651,0.51800567,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,250.1,0.00033491,46,ComplexSTFT,3.285e-05,0.00017143,True,7.88239319,29.66934649,82.91265799,174226997248.0,3189.01855469,0.00247173,1.63717425,653.5501709,0.93605405,0.73255515,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,167.501,0.66350007,36,ComplexSTFT,1.612e-05,0.09114019,True,71.39944035,7.55366106,9.43368223,83243573248.0,17092.67773438,0.00417719,1.16359842,673.55963135,0.71637446,0.56475276,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,278.276,0.00032141,57,ComplexSTFT,1.334e-05,0.00438205,True,26.04122946,4.44124306,27.45543203,111110782976.0,11467.63964844,0.00227084,1.8306309,714.97320557,0.56658137,0.81306142,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,511.531,1.76701832,50,ComplexSTFT,8.918e-05,0.01542898,True,18.85036516,63.47011371,32.97673381,154452361216.0,4251.77978516,0.00443352,3.92622614,621.62347412,0.86693418,0.9138791,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,249.063,0.00028312,44,ComplexSTFT,2.277e-05,0.00159272,True,18.66177474,36.68293829,10.0097728,189373743104.0,5426.70654297,0.00343888,1.28938341,186.80012512,0.63059163,0.83627367,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,273.899,0.00043661,50,ComplexSTFT,1.954e-05,0.00270668,True,34.32092771,14.45871757,26.27236723,168171241472.0,10678.96484375,0.00321388,2.60018516,901.6920166,0.71327466,0.68666601,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,341.298,1.8489902,50,ComplexSTFT,6.929e-05,0.1145709,True,7.98611672,3.63969633,84.15588684,190414323712.0,6668.85205078,0.00119752,2.08089566,672.07873535,0.66936845,0.84650296,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,484.171,0.00036868,34,ComplexSTFT,5.537e-05,0.01484271,True,66.43194536,9.46418797,3.04143527,139222073344.0,17936.6796875,0.00370369,3.91002607,202.04846191,0.56189901,0.97596723,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,261.99,0.00023388,49,ComplexSTFT,1.782e-05,0.00024541,True,64.7541666,15.68604264,0.9691659,193120059392.0,16617.49804688,0.00389675,1.77691972,62.75753021,0.6435039,0.69574368,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,255.424,0.00029694,60,ComplexSTFT,3.04e-05,0.01537439,True,54.11783947,34.02103944,10.50458553,179489931264.0,11115.7890625,0.00486856,2.18545985,568.48547363,0.65916997,0.9212057,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,278.913,0.00022913,33,ComplexSTFT,6.99e-05,9.008e-05,True,45.595887,11.2045285,21.8350774,116467425280.0,12430.91894531,0.00366794,1.78945053,995.58972168,0.97070104,0.87787509,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,361.775,0.00033059,33,ComplexSTFT,1.674e-05,0.00018158,True,49.79790626,15.03373562,18.6782944,148343832576.0,12956.59082031,0.00384344,3.12877226,930.13995361,0.65348387,0.58464545,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,352.747,0.00061517,38,ComplexSTFT,6.383e-05,0.00042564,True,19.9239313,4.38139184,41.14226072,143677669376.0,10498.44335938,0.0018978,2.31070566,819.71557617,0.9842453,0.77797282,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,202.603,0.00033796,35,ComplexSTFT,1.898e-05,0.00022205,True,37.73308664,15.16471615,26.43027449,168956231680.0,11213.57324219,0.00336495,1.89698362,997.2958374,0.64310527,0.73316801,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,294.548,0.00074779,57,ComplexSTFT,1.782e-05,0.00029919,True,20.87241871,5.30362874,30.70389842,152001986560.0,10353.56054688,0.00201597,2.2649529,640.86462402,0.76725078,0.87777519,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,294.878,0.00044447,42,ComplexSTFT,2.027e-05,7.382e-05,True,17.89492608,62.01459029,54.89777025,134241099776.0,3949.7199707,0.00453068,2.0671711,982.39154053,0.72863007,0.56127113,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
