filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0049.npz,random_IR_0049.npz,146.466,0.04275488,PSO+Optuna,L1_STFT,1000,51,18,969,0.33150196802261556,1.5470643884465587,1.0623677685049517,97511,11,9.29e-06,0.00017093,True,21.98804253,9.06820395,26.85817321,215928438784.0,10077.11914062,0.00218198,1.85183549,590.55865479,0.60533553,0.73465836,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,128.034,0.00266576,PSO+Optuna,L1_STFT,1000,37,26,999,0.3177630519186209,0.7586651272839888,1.8472674068001507,66128,39,3.653e-05,0.00483851,True,33.49151377,14.65825523,0.94175675,169214541824.0,10479.90820312,0.00319578,1.22938728,31.54085922,0.79299736,0.98014808,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,394.295,0.01093167,PSO+Optuna,L1_STFT,1000,33,29,990,0.3173324695302983,1.5218191983765694,1.294862031374011,77956,33,1.238e-05,0.00023644,True,9.81558878,1.43588104,31.34760405,74323550208.0,7624.81640625,0.00128732,2.97229195,307.69519043,0.8430599,0.6459552,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,100.329,0.10915542,PSO+Optuna,L1_STFT,1000,38,25,988,0.4889152351329927,1.7104200942212269,1.388126857936115,80193,28,1.089e-05,0.01967012,True,48.08210828,20.35150718,7.25707351,151233789952.0,11515.66210938,0.00417537,1.473382,348.93539429,0.77821314,0.73473442,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,238.11,0.02447916,PSO+Optuna,L1_STFT,1000,49,19,980,0.3043217461065294,1.52657225347199,1.3095551563377936,35985,18,1.703e-05,0.00114475,True,36.65119178,14.77414368,20.6654672,167511572480.0,11062.55371094,0.00331309,3.6581583,757.41400146,0.84817994,0.85261285,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,156.539,0.00937352,PSO+Optuna,L1_STFT,1000,40,24,1000,0.263286598738557,0.907016498058838,1.554201171058351,54865,18,4.592e-05,0.0039828,True,43.96617811,19.01922339,19.18346097,114504286208.0,10113.57324219,0.00434724,2.05039144,843.42346191,0.90023166,0.97990453,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,142.016,0.01533816,PSO+Optuna,L1_STFT,1000,55,17,990,0.24608575606135769,0.908644015351039,2.0171430759498215,51111,4,1.651e-05,0.00017172,True,33.97708241,19.3986603,27.8029004,160083787776.0,9460.88476562,0.00359132,2.42851925,944.66143799,0.79185313,0.91209626,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,183.971,0.02792229,PSO+Optuna,L1_STFT,1000,60,15,960,0.5078531181307627,1.0217121462537773,1.187249481902751,77906,13,1.029e-05,0.02035647,True,96.99702908,14.54234889,2.5966771,126950825984.0,19399.40625,0.005,3.73788691,251.8699646,0.54020309,0.71755821,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,142.442,0.03236148,PSO+Optuna,L1_STFT,1000,46,20,966,0.4384880336633338,1.8320070099695636,1.4988260201986796,48728,4,1.161e-05,0.00350731,True,74.92482743,10.19879402,0.27828745,68772864000.0,14984.96582031,0.005,1.84970391,20.85063934,0.68029046,0.5174464,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,118.303,0.03651113,PSO+Optuna,L1_STFT,1000,46,20,966,0.3501975294566047,0.8944560057558277,1.0630904453579928,56946,14,1.949e-05,0.00022653,True,7.46253307,29.6830183,81.27992628,86041280512.0,2430.0,0.003071,1.63721824,606.55413818,0.9335826,0.73434335,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,141.906,0.21693291,PSO+Optuna,L1_STFT,1000,33,29,990,0.543391984803501,0.6143270706907855,2.3253113070480707,72580,35,9.38e-06,0.00119017,True,10.52524588,7.70579354,95.00965694,184837242880.0,6181.51171875,0.0017027,2.04189444,1000.0,0.71953779,0.50999999,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,238.948,0.04392693,PSO+Optuna,L1_STFT,1000,40,24,1000,0.3093799336805603,2.1167682700237505,1.3793987769508311,46488,19,8.59e-06,0.00031107,True,4.78460397,4.41960901,26.28623537,111802777600.0,3719.94116211,0.0012862,1.82956004,125.76922607,0.5689888,0.81221497,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,178.622,0.11348199,PSO+Optuna,L1_STFT,1000,45,21,990,0.23299664085226363,0.6491904226389434,2.636072855838072,91631,28,4.887e-05,0.00799616,True,12.14999973,65.52747919,82.30452859,71654301696.0,2430.0,0.005,3.9253931,1000.0,0.74785703,0.99517369,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,78.246,0.0139723,PSO+Optuna,L1_STFT,1000,60,15,960,0.34735002534035153,2.41037866858462,1.2747232654398213,82936,36,1.503e-05,0.00985401,True,54.0189734,36.71551454,9.06277889,178500108288.0,10803.79492188,0.005,1.28945732,489.56201172,0.63150781,0.83584416,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
