filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0081.npz,random_IR_0081.npz,54.229,0.00058962,1,37,L1_STFT,2.619e-05,0.00678832,True,7.93391282,1.59923929,33.95279728,93527472374.63953,6891.00700035,0.00115134,2.89460621,269.3785337,0.96196369,0.77527606,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,35.243,0.0004343,1,53,L1_STFT,1.108e-05,0.00535457,True,66.59967863,6.09807258,11.3855262,108822689253.74434,19161.942668,0.00347562,3.77758399,758.27238604,0.59563508,0.70066903,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,63.353,0.00024374,2,40,L1_STFT,2.264e-05,0.00216521,True,30.18384759,3.04910272,3.8039057,199383924274.33774,17430.30232439,0.00173169,3.86121328,114.81650996,0.95486039,0.58851285,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,26.82,0.00030183,1,36,L1_STFT,8.26e-06,0.00164543,True,53.16697594,4.57712732,1.78244908,113420063730.07545,18396.82016416,0.00289001,3.01725732,94.76742752,0.52940745,0.53938653,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,5.751,0.00435688,1,30,L1_STFT,8.58e-06,0.00044872,True,94.81331592,16.76672343,9.45891758,147597256863.61505,19160.43706007,0.00494839,1.27713544,896.83134085,0.76916614,0.65918314,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,78.88,0.00078543,11,60,L1_STFT,1.232e-05,0.00930164,True,47.86652161,12.11544921,20.09665723,130074117937.59186,12979.38738491,0.00368789,3.99411315,961.9570776,0.59552315,0.67071587,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,57.873,0.00026629,1,42,L1_STFT,9.53e-06,0.00096795,True,22.19880885,1.35065391,42.47173576,89589835203.76123,14269.4475616,0.00155569,3.07301474,942.82194368,0.62682634,0.76211453,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,30.336,0.00022696,1,59,L1_STFT,7.83e-06,1.515e-05,True,59.4187729,3.00157806,5.77127664,84831252160.61728,20699.8416506,0.00287049,2.16698576,342.92217605,0.55744821,0.67826633,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,57.237,0.00022675,4,30,L1_STFT,1.553e-05,0.00227806,True,65.03180191,6.69585598,5.15160637,169763456712.38824,21202.10851143,0.00306723,2.81397261,335.01824518,0.86348507,0.82241541,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,18.556,0.00102485,1,45,L1_STFT,1.136e-05,0.00042258,True,87.64343767,22.12289141,10.75486843,174535038964.50977,17529.74807851,0.0049997,3.457817,942.59364083,0.67427343,0.58235591,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,29.287,0.00043975,2,59,L1_STFT,3.286e-05,0.00045429,True,29.50552608,5.20771851,17.94928238,143908622324.0036,12883.42021369,0.00229019,1.28163813,529.60301947,0.97978288,0.56748816,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,14.675,0.00054263,1,49,L1_STFT,3.195e-05,0.00157141,True,71.78954387,11.47025754,12.13609786,117057961467.74266,16721.14004716,0.00429334,1.41031288,871.24492959,0.99190163,0.70591024,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,61.083,0.00039578,5,48,L1_STFT,1.234e-05,0.00031782,True,28.04315496,3.029284,29.12174245,141986245819.8943,14852.60058365,0.0018881,2.2029806,816.66553626,0.55765495,0.75391041,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,66.948,0.00032483,2,38,L1_STFT,7.87e-06,0.00012306,True,33.73401203,1.40402743,4.63067845,122811730352.03,20683.11320064,0.00163099,2.78514051,156.21136262,0.74059257,0.56676144,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,19.183,0.00040612,1,54,L1_STFT,1.126e-05,0.00217904,True,103.09306352,9.85629209,4.63350667,95385461447.8713,20910.20686323,0.00493027,2.42548449,477.68239765,0.64292056,0.70784492,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,14.987,0.00045848,1,59,L1_STFT,1.157e-05,0.01884707,True,93.29003778,12.55447665,5.91907763,119929384672.21727,19478.1782516,0.00478946,2.25945005,552.19097554,0.70559627,0.72157365,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,173.858,0.00070819,11,30,L1_STFT,1.086e-05,0.00022995,True,22.68943225,1.76351578,43.65961973,103194703900.04535,13886.44029862,0.00163393,2.88214033,990.611984,0.77303109,0.56413095,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,28.944,0.00107324,6,45,L1_STFT,1.208e-05,0.00413509,True,24.18342465,36.6945734,41.22715613,213560619854.41956,6713.27035116,0.00360233,2.27461,997.01382394,0.5637444,0.80707646,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,7.59,0.00025187,1,35,L1_STFT,1.25e-05,0.00010001,True,12.93248277,50.84883942,61.96736875,75700581409.13196,2807.65120868,0.00460616,3.13932111,801.39192882,0.52430123,0.77211214,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,14.248,0.00048153,1,40,L1_STFT,1.404e-05,0.00636081,True,38.88217323,9.91372703,19.58426725,167467161281.33276,13142.57347889,0.00295849,2.27230716,761.47887177,0.7638829,0.92297429,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
