filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0047.npz,random_IR_0047.npz,310.959,0.51072824,36,Mel,0.16176669,0.08999121,True,25.12563198,2.60908141,8.16913944,121099632640.0,13758.74707031,0.00182616,1.100003,205.25479126,0.52994633,0.80953068,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,471.789,0.48826298,45,Mel,0.25464872,0.08662788,True,74.5993204,13.18112766,12.61590582,98814623744.0,15478.49121094,0.00481955,2.20151782,941.13800049,0.88354909,0.88435316,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,374.975,0.20859224,49,Mel,0.1327607,0.09106714,True,95.33197459,9.07244311,9.27825472,83340378112.0,19505.26953125,0.0048875,1.85235655,884.51434326,0.60643846,0.73598278,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,212.859,0.68541068,41,Mel,0.37855273,0.11745873,True,40.1217271,6.56609167,12.84718912,110275559424.0,13394.49511719,0.00299539,1.40829396,515.45141602,0.98085654,0.61996585,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,836.534,0.45966583,52,Mel,0.17969684,0.01932624,True,30.33560587,1.42634099,32.66945964,135829454848.0,19823.23242188,0.00153031,3.81147647,991.04785156,0.84404546,0.60647362,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,498.163,0.48994809,43,Mel,0.17226195,0.19057325,True,101.83094503,20.59042257,1.81324338,213374631936.0,21217.53125,0.00479938,3.17470956,184.64428711,0.77484345,0.59405845,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,495.988,0.23731205,40,Mel,0.1930902,0.0861188,True,102.58248981,14.75202054,8.62310985,136381833216.0,20525.77929688,0.00499774,3.65804005,884.58007812,0.84769845,0.85315549,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,370.669,0.66852796,39,Mel,0.3985357,0.10945069,True,3.49464488,4.72304206,5.89757493,171552145408.0,3403.63232422,0.00102674,1.36485672,20.60993004,0.54069924,0.98449993,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,472.716,0.54616976,57,Mel,0.22059846,0.01939884,True,7.55537276,20.13109672,97.68982032,84641439744.0,2773.47949219,0.00272415,2.45450091,738.08300781,0.77239853,0.89862305,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,488.354,0.15386568,52,Mel,0.14265859,4.65e-05,True,62.37739464,14.49425885,0.27949683,180540473344.0,16271.47167969,0.00383354,3.73555374,17.43428421,0.54063618,0.71776593,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,689.853,0.21095392,53,Mel,0.14562672,0.00463049,True,72.76329704,10.17441478,8.12701895,121289211904.0,17768.9453125,0.00409497,1.85031879,591.34869385,0.68487006,0.5184918,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,281.573,0.60343337,60,Mel,0.28959793,0.02065193,True,42.38551859,29.83761621,14.37161551,216528715776.0,10503.75585938,0.00403527,1.63817406,609.14837646,0.91465688,0.76320899,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,581.675,0.46409974,52,Mel,0.14213555,0.03779465,True,26.30268515,7.56201098,32.24288772,186513424384.0,11489.65039062,0.00228925,3.19140196,848.07452393,0.72053599,0.56415713,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,379.222,0.43080944,49,Mel,0.13871887,0.00288898,True,18.62861792,4.42407572,14.71268873,111320145920.0,9190.09472656,0.00202703,1.82778716,274.07705688,0.56881452,0.76887167,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,388.387,0.61877966,59,Mel,0.36741349,0.09704387,True,18.54387197,6.02451521,7.17184165,72845246464.0,7176.44140625,0.00258399,2.16795015,132.99371338,0.58080035,0.99870586,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,346.421,0.55072641,58,Mel,0.2079967,0.02029915,True,35.92508482,27.44204726,12.94833615,210816155648.0,9587.60546875,0.00374703,1.89777827,465.17007446,0.66884023,0.71153867,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
