step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
124,,,0.3060363531112671,,,,,,,,,,,,0.0,1.0,,0.0,0.5249181389808655,1.8211596012115479,1.834252953529358,,,,,,,
125,,,0.2756465971469879,,,,,,,,,,,,0.0,1.0,,0.0,0.5748662948608398,1.8216590881347656,1.834252953529358,,,,,,,
126,,,0.3166394829750061,,,,,,,,,,,,0.0,1.0,,0.0,0.5534042716026306,1.8214445114135742,1.834252953529358,,,,,,,
127,,,0.19978740811347961,,,,,,,,,,,,0.0,1.0,,0.0,0.40353190898895264,1.8199458122253418,1.834252953529358,,,,,,,
128,,,0.29111039638519287,,,,,,,,,,,,0.0,1.0,,0.0,0.5778552293777466,1.8216890096664429,1.834252953529358,,,,,,,
129,,,0.3164115250110626,,,,,,,,,,,,0.0,1.0,,0.0,0.4791100025177002,1.8207015991210938,1.834252953529358,,,,,,,
130,,,0.259449303150177,,,,,,,,,,,,0.0,1.0,,0.0,0.4576428532600403,1.8204869031906128,1.834252953529358,,,,,,,
131,,,0.26711398363113403,,,,,,,,,,,,0.0,1.0,,0.0,0.6039366126060486,1.82194983959198,1.834252953529358,,,,,,,
132,,,0.27106502652168274,,,,,,,,,,,,0.0,1.0,,0.0,0.4861725866794586,1.8207721710205078,1.834252953529358,,,,,,,
133,,,0.2839199900627136,,,,,,,,,,,,0.0,1.0,,0.0,0.5458502173423767,1.821368932723999,1.834252953529358,,,,,,,
134,,,0.23608632385730743,,,,,,,,,,,,0.0,1.0,,0.0,0.6133033037185669,1.822043538093567,1.834252953529358,,,,,,,
135,,,0.29475048184394836,,,,,,,,,,,,0.0,1.0,,0.0,0.5881443619728088,1.8217918872833252,1.834252953529358,,,,,,,
136,,,0.2715272903442383,,,,,,,,,,,,0.0,1.0,,0.0,0.5185945630073547,1.821096420288086,1.834252953529358,,,,,,,
137,,,0.26524218916893005,,,,,,,,,,,,0.0,1.0,,0.0,0.6302719116210938,1.8222131729125977,1.834252953529358,,,,,,,
138,,,0.28318917751312256,,,,,,,,,,,,0.0,1.0,,0.0,0.5493845343589783,1.8214043378829956,1.834252953529358,,,,,,,
139,,,0.2654602825641632,,,,,,,,,,,,0.0,1.0,,0.0,0.5560745596885681,1.8214712142944336,1.834252953529358,,,,,,,
140,,,0.23967643082141876,,,,,,,,,,,,0.0,1.0,,0.0,0.564007580280304,1.8215504884719849,1.834252953529358,,,,,,,
141,,,0.2780240774154663,,,,,,,,,,,,0.0,1.0,,0.0,0.5742526054382324,1.8216530084609985,1.834252953529358,,,,,,,
142,,,0.28006020188331604,,,,,,,,,,,,0.0,1.0,,0.0,0.5708560347557068,1.8216190338134766,1.834252953529358,,,,,,,
143,,,0.2186736911535263,,,,,,,,,,,,0.0,1.0,,0.0,0.6384451389312744,1.8222949504852295,1.834252953529358,,,,,,,
144,,,0.44409844279289246,,,,,,,,,,,,0.0,1.0,,0.0,0.662481427192688,1.8225352764129639,1.834252953529358,,,,,,,
145,,,0.44858816266059875,,,,,,,,,,,,0.0,1.0,,0.0,0.5574080944061279,1.8214845657348633,1.834252953529358,,,,,,,
146,,,0.33476927876472473,,,,,,,,,,,,0.0,1.0,,0.0,0.5642778873443604,1.8215532302856445,1.834252953529358,,,,,,,
147,,,0.4247777760028839,,,,,,,,,,,,0.0,1.0,,0.0,0.550051212310791,1.8214110136032104,1.834252953529358,,,,,,,
