step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
164,,,1.3631070852279663,,,,,,,,,,,,1.0,0.0,,0.7374238967895508,0.0,0.7374238967895508,0.0,0.06782400608062744,1.0,,,,,,,
165,,,3.014512062072754,,,,,,,,,,,,1.0,0.0,,0.9772282838821411,0.0,0.9772282838821411,0.0,0.06820118427276611,1.0,,,,,,,
166,,,1.6104580163955688,,,,,,,,,,,,1.0,0.0,,0.9782286882400513,0.0,0.9782286882400513,0.0,0.06800910830497742,1.0,,,,,,,
167,,,1.9186197519302368,,,,,,,,,,,,1.0,0.0,,0.8638417720794678,0.0,0.8638417720794678,0.0,0.06760962307453156,1.0,,,,,,,
168,,,1.842807650566101,,,,,,,,,,,,1.0,0.0,,1.1739383935928345,0.0,1.1739383935928345,0.0,0.06712561845779419,1.0,,,,,,,
169,,,2.4698235988616943,,,,,,,,,,,,1.0,0.0,,1.0122644901275635,0.0,1.0122644901275635,0.0,0.06645893305540085,1.0,,,,,,,
170,,,1.92743718624115,,,,,,,,,,,,1.0,0.0,,0.9951130151748657,0.0,0.9951130151748657,0.0,0.06562983989715576,1.0,,,,,,,
171,,,2.0146777629852295,,,,,,,,,,,,1.0,0.0,,0.6295536160469055,0.0,0.6295536160469055,0.0,0.06506623327732086,1.0,,,,,,,
172,,,1.7966936826705933,,,,,,,,,,,,1.0,0.0,,0.7495377659797668,0.0,0.7495377659797668,0.0,0.06482847034931183,1.0,,,,,,,
173,,,1.808229684829712,,,,,,,,,,,,1.0,0.0,,0.6333593130111694,0.0,0.6333593130111694,0.0,0.06415712833404541,1.0,,,,,,,
174,,,2.426079750061035,,,,,,,,,,,,1.0,0.0,,0.6793583631515503,0.0,0.6793583631515503,0.0,0.06315997987985611,1.0,,,,,,,
175,,,1.5962636470794678,,,,,,,,,,,,1.0,0.0,,0.5656585097312927,0.0,0.5656585097312927,0.0,0.06258060038089752,1.0,,,,,,,
176,,,2.24211049079895,,,,,,,,,,,,1.0,0.0,,0.7180613875389099,0.0,0.7180613875389099,0.0,0.06177687644958496,1.0,,,,,,,
177,,,2.073122978210449,,,,,,,,,,,,1.0,0.0,,0.7276660799980164,0.0,0.7276660799980164,0.0,0.061092276126146317,1.0,,,,,,,
178,,,2.0512993335723877,,,,,,,,,,,,1.0,0.0,,0.7226374745368958,0.0,0.7226374745368958,0.0,0.06053733453154564,1.0,,,,,,,
179,,,2.3178341388702393,,,,,,,,,,,,1.0,0.0,,0.6207491755485535,0.0,0.6207491755485535,0.0,0.05985955893993378,1.0,,,,,,,
180,,,1.8100254535675049,,,,,,,,,,,,1.0,0.0,,0.9439593553543091,0.0,0.9439593553543091,0.0,0.05939445644617081,1.0,,,,,,,
181,,,3.2724549770355225,,,,,,,,,,,,1.0,0.0,,0.7304696440696716,0.0,0.7304696440696716,0.0,0.058817058801651,1.0,,,,,,,
182,,,1.8010705709457397,,,,,,,,,,,,1.0,0.0,,0.9586939811706543,0.0,0.9586939811706543,0.0,0.058278314769268036,1.0,,,,,,,
183,,,2.5699408054351807,,,,,,,,,,,,1.0,0.0,,0.6341331005096436,0.0,0.6341331005096436,0.0,0.05766205117106438,1.0,,,,,,,
184,,,2.195068359375,,,,,,,,,,,,1.0,0.0,,0.9335666298866272,0.0,0.9335666298866272,0.0,0.057902779430150986,1.0,,,,,,,
185,,,2.9054996967315674,,,,,,,,,,,,1.0,0.0,,0.7448322772979736,0.0,0.7448322772979736,0.0,0.0573091134428978,1.0,,,,,,,
186,,,2.2590296268463135,,,,,,,,,,,,1.0,0.0,,1.3718185424804688,0.0,1.3718185424804688,0.0,0.057378899306058884,1.0,,,,,,,
187,,,2.350761890411377,,,,,,,,,,,,1.0,0.0,,0.811715841293335,0.0,0.811715841293335,0.0,0.05677530914545059,1.0,,,,,,,
188,,,2.2487900257110596,,,,,,,,,,,,1.0,0.0,,0.9971132278442383,0.0,0.9971132278442383,0.0,0.05653875693678856,1.0,,,,,,,
189,,,2.209289789199829,,,,,,,,,,,,1.0,0.0,,1.147425889968872,0.0,1.147425889968872,0.0,0.056796249002218246,1.0,,,,,,,
190,,,2.644784688949585,,,,,,,,,,,,1.0,0.0,,0.5695512890815735,0.0,0.5695512890815735,0.0,0.05660059675574303,1.0,,,,,,,
191,,,1.8757495880126953,,,,,,,,,,,,1.0,0.0,,1.0097121000289917,0.0,1.0097121000289917,0.0,0.05673554912209511,1.0,,,,,,,
192,,,1.8578529357910156,,,,,,,,,,,,1.0,0.0,,0.7389596104621887,0.0,0.7389596104621887,0.0,0.056655533611774445,1.0,,,,,,,
193,,,1.8165875673294067,,,,,,,,,,,,1.0,0.0,,0.99085533618927,0.0,0.99085533618927,0.0,0.056323371827602386,1.0,,,,,,,
194,,,2.135629415512085,,,,,,,,,,,,1.0,0.0,,0.7433558106422424,0.0,0.7433558106422424,0.0,0.05636761710047722,1.0,,,,,,,
195,,,1.8358227014541626,,,,,,,,,,,,1.0,0.0,,0.6494807004928589,0.0,0.6494807004928589,0.0,0.0558195561170578,1.0,,,,,,,
196,,,2.002410650253296,,,,,,,,,,,,1.0,0.0,,0.7628635168075562,0.0,0.7628635168075562,0.0,0.05552613362669945,1.0,,,,,,,
197,,,3.0611910820007324,,,,,,,,,,,,1.0,0.0,,1.4275556802749634,0.0,1.4275556802749634,0.0,0.05575394257903099,1.0,,,,,,,
198,,,3.0169992446899414,,,,,,,,,,,,1.0,0.0,,0.5040727853775024,0.0,0.5040727853775024,0.0,0.05498228222131729,1.0,,,,,,,
199,4.0,2.1931650638580322,2.1569697856903076,0.07014305889606476,2.1931650638580322,1.263216257095337,0.0,4.338679313659668,0.4291430115699768,8.916634559631348,17.838945388793945,0.07761335372924805,0.813154935836792,1.323245882987976,1.0,0.0,0.0009605960221961141,1.971806526184082,0.0,1.971806526184082,0.0,0.055527351796627045,1.0,0.8647246360778809,1.971806526184082,1.971806526184082,0.10948919504880905,0.0,1.971806526184082,0.0
200,,,1.7273776531219482,,,,,,,,,,,,1.0,0.0,,0.6800280213356018,0.0,0.6800280213356018,0.0,0.05516894906759262,1.0,,,,,,,
201,,,2.1566405296325684,,,,,,,,,,,,1.0,0.0,,0.7580671310424805,0.0,0.7580671310424805,0.0,0.05578511953353882,1.0,,,,,,,
202,,,1.6372483968734741,,,,,,,,,,,,1.0,0.0,,0.8588777184486389,0.0,0.8588777184486389,0.0,0.0560154989361763,1.0,,,,,,,
203,,,1.8217655420303345,,,,,,,,,,,,1.0,0.0,,0.7354569435119629,0.0,0.7354569435119629,0.0,0.05556407943367958,1.0,,,,,,,
204,,,1.9175963401794434,,,,,,,,,,,,1.0,0.0,,0.7405688762664795,0.0,0.7405688762664795,0.0,0.05499639734625816,1.0,,,,,,,
205,,,1.901157021522522,,,,,,,,,,,,1.0,0.0,,0.9592922329902649,0.0,0.9592922329902649,0.0,0.05482606589794159,1.0,,,,,,,
206,,,2.124736785888672,,,,,,,,,,,,1.0,0.0,,0.6910316944122314,0.0,0.6910316944122314,0.0,0.05441126227378845,1.0,,,,,,,
207,,,1.6589614152908325,,,,,,,,,,,,1.0,0.0,,0.7985870838165283,0.0,0.7985870838165283,0.0,0.05386995151638985,1.0,,,,,,,
208,,,2.044482946395874,,,,,,,,,,,,1.0,0.0,,1.028078317642212,0.0,1.028078317642212,0.0,0.05389167368412018,1.0,,,,,,,
209,,,2.0416760444641113,,,,,,,,,,,,1.0,0.0,,0.732273519039154,0.0,0.732273519039154,0.0,0.05417098104953766,1.0,,,,,,,
210,,,1.8133995532989502,,,,,,,,,,,,1.0,0.0,,1.5467784404754639,0.0,1.5467784404754639,0.0,0.05459701642394066,1.0,,,,,,,
211,,,1.7787851095199585,,,,,,,,,,,,1.0,0.0,,1.4948033094406128,0.0,1.4948033094406128,0.0,0.05489569157361984,1.0,,,,,,,
212,,,1.6716651916503906,,,,,,,,,,,,1.0,0.0,,1.1073343753814697,0.0,1.1073343753814697,0.0,0.05488022044301033,1.0,,,,,,,
213,,,2.3325297832489014,,,,,,,,,,,,1.0,0.0,,1.0577266216278076,0.0,1.0577266216278076,0.0,0.0550406388938427,1.0,,,,,,,
214,,,2.2223780155181885,,,,,,,,,,,,1.0,0.0,,0.9805253148078918,0.0,0.9805253148078918,0.0,0.054942332208156586,1.0,,,,,,,
215,,,1.749767780303955,,,,,,,,,,,,1.0,0.0,,0.8536466360092163,0.0,0.8536466360092163,0.0,0.05460665747523308,1.0,,,,,,,
216,,,1.7232227325439453,,,,,,,,,,,,1.0,0.0,,0.8393251299858093,0.0,0.8393251299858093,0.0,0.05440972372889519,1.0,,,,,,,
217,,,1.4728012084960938,,,,,,,,,,,,1.0,0.0,,1.0412465333938599,0.0,1.0412465333938599,0.0,0.05433746427297592,1.0,,,,,,,
218,,,1.4441832304000854,,,,,,,,,,,,1.0,0.0,,0.880696713924408,0.0,0.880696713924408,0.0,0.05460937321186066,1.0,,,,,,,
219,,,2.130251407623291,,,,,,,,,,,,1.0,0.0,,0.7621927857398987,0.0,0.7621927857398987,0.0,0.05489384010434151,1.0,,,,,,,
220,,,2.2679169178009033,,,,,,,,,,,,1.0,0.0,,1.815665602684021,0.0,1.815665602684021,0.0,0.055332984775304794,1.0,,,,,,,
221,,,1.5402748584747314,,,,,,,,,,,,1.0,0.0,,0.7736855745315552,0.0,0.7736855745315552,0.0,0.054987095296382904,1.0,,,,,,,
222,,,2.0671956539154053,,,,,,,,,,,,1.0,0.0,,0.8120724558830261,0.0,0.8120724558830261,0.0,0.055074721574783325,1.0,,,,,,,
223,,,1.633823037147522,,,,,,,,,,,,1.0,0.0,,0.8952347040176392,0.0,0.8952347040176392,0.0,0.05615807697176933,1.0,,,,,,,
224,,,1.5580486059188843,,,,,,,,,,,,1.0,0.0,,0.6944642066955566,0.0,0.6944642066955566,0.0,0.055656418204307556,1.0,,,,,,,
225,,,2.2545289993286133,,,,,,,,,,,,1.0,0.0,,0.7180464863777161,0.0,0.7180464863777161,0.0,0.0552917942404747,1.0,,,,,,,
226,,,2.809882640838623,,,,,,,,,,,,1.0,0.0,,0.811019778251648,0.0,0.811019778251648,0.0,0.055238157510757446,1.0,,,,,,,
227,,,1.7678327560424805,,,,,,,,,,,,1.0,0.0,,0.7671219706535339,0.0,0.7671219706535339,0.0,0.05565445125102997,1.0,,,,,,,
228,,,2.9571805000305176,,,,,,,,,,,,1.0,0.0,,1.0921987295150757,0.0,1.0921987295150757,0.0,0.05537577345967293,1.0,,,,,,,
229,,,2.3846025466918945,,,,,,,,,,,,1.0,0.0,,1.2008377313613892,0.0,1.2008377313613892,0.0,0.055531036108732224,1.0,,,,,,,
230,,,4.146113872528076,,,,,,,,,,,,1.0,0.0,,0.7429691553115845,0.0,0.7429691553115845,0.0,0.05501420423388481,1.0,,,,,,,
231,,,2.5628132820129395,,,,,,,,,,,,1.0,0.0,,1.9249041080474854,0.0,1.9249041080474854,0.0,0.05576562508940697,1.0,,,,,,,
232,,,2.080256223678589,,,,,,,,,,,,1.0,0.0,,0.7537062168121338,0.0,0.7537062168121338,0.0,0.055471863597631454,1.0,,,,,,,
233,,,1.1667991876602173,,,,,,,,,,,,1.0,0.0,,1.2125920057296753,0.0,1.2125920057296753,0.0,0.055194661021232605,1.0,,,,,,,
234,,,1.6710304021835327,,,,,,,,,,,,1.0,0.0,,0.6831185817718506,0.0,0.6831185817718506,0.0,0.054879989475011826,1.0,,,,,,,
235,,,1.5984642505645752,,,,,,,,,,,,1.0,0.0,,0.6523052453994751,0.0,0.6523052453994751,0.0,0.05449221655726433,1.0,,,,,,,
236,,,1.825313925743103,,,,,,,,,,,,1.0,0.0,,0.7839257717132568,0.0,0.7839257717132568,0.0,0.05407420173287392,1.0,,,,,,,
237,,,2.5230789184570312,,,,,,,,,,,,1.0,0.0,,1.0663203001022339,0.0,1.0663203001022339,0.0,0.05390045419335365,1.0,,,,,,,
238,,,1.756921410560608,,,,,,,,,,,,1.0,0.0,,0.8517710566520691,0.0,0.8517710566520691,0.0,0.05361505225300789,1.0,,,,,,,
239,5.0,2.1649577617645264,2.3005239963531494,0.10422186553478241,2.1649577617645264,1.9277573823928833,0.0,3.9556145668029785,0.3976479768753052,8.502540588378906,17.413745880126953,0.08131398260593414,0.850893497467041,1.1229677200317383,1.0,0.0,,1.8217134475708008,0.0,1.8217134475708008,0.0,0.054063789546489716,1.0,0.9786887764930725,,,,,,
240,,,1.5658215284347534,,,,,,,,,,,,1.0,0.0,,1.2239521741867065,0.0,1.2239521741867065,0.0,0.05472835898399353,1.0,,,,,,,
241,,,1.5657062530517578,,,,,,,,,,,,1.0,0.0,,1.0276615619659424,0.0,1.0276615619659424,0.0,0.05486983805894852,1.0,,,,,,,
242,,,1.799662709236145,,,,,,,,,,,,1.0,0.0,,1.0059423446655273,0.0,1.0059423446655273,0.0,0.05446021631360054,1.0,,,,,,,
243,,,1.4471808671951294,,,,,,,,,,,,1.0,0.0,,0.9391307234764099,0.0,0.9391307234764099,0.0,0.054567016661167145,1.0,,,,,,,
244,,,1.6203420162200928,,,,,,,,,,,,1.0,0.0,,0.9400505423545837,0.0,0.9400505423545837,0.0,0.05478661507368088,1.0,,,,,,,
245,,,2.2864413261413574,,,,,,,,,,,,1.0,0.0,,0.9559462070465088,0.0,0.9559462070465088,0.0,0.054415393620729446,1.0,,,,,,,
246,,,2.518795967102051,,,,,,,,,,,,1.0,0.0,,0.7101894021034241,0.0,0.7101894021034241,0.0,0.05388264358043671,1.0,,,,,,,
247,,,1.8123247623443604,,,,,,,,,,,,1.0,0.0,,1.0838141441345215,0.0,1.0838141441345215,0.0,0.05385742336511612,1.0,,,,,,,
248,,,1.4074543714523315,,,,,,,,,,,,1.0,0.0,,0.9091564416885376,0.0,0.9091564416885376,0.0,0.05343731865286827,1.0,,,,,,,
249,6.0,,1.2663745880126953,,,,,,,,,,,,1.0,0.0,0.0009414801606908441,0.7382795810699463,0.0,0.7382795810699463,0.0,0.05356764420866966,1.0,,0.7382795810699463,0.7382795810699463,0.03954789787530899,0.0,0.7382795810699463,0.0
250,,,1.024900197982788,,,,,,,,,,,,1.0,0.0,,0.8906875848770142,0.0,0.8906875848770142,0.0,0.05388675257563591,1.0,,,,,,,
251,,,1.6211466789245605,,,,,,,,,,,,1.0,0.0,,1.3453789949417114,0.0,1.3453789949417114,0.0,0.0540539026260376,1.0,,,,,,,
252,,,1.8574961423873901,,,,,,,,,,,,1.0,0.0,,0.727422833442688,0.0,0.727422833442688,0.0,0.05371861904859543,1.0,,,,,,,
253,,,1.287213683128357,,,,,,,,,,,,1.0,0.0,,0.7044329047203064,0.0,0.7044329047203064,0.0,0.05389276519417763,1.0,,,,,,,
254,,,1.7070626020431519,,,,,,,,,,,,1.0,0.0,,1.258155345916748,0.0,1.258155345916748,0.0,0.05370551720261574,1.0,,,,,,,
255,,,1.2916743755340576,,,,,,,,,,,,1.0,0.0,,1.0195132493972778,0.0,1.0195132493972778,0.0,0.05327142775058746,1.0,,,,,,,
256,,,2.0454699993133545,,,,,,,,,,,,1.0,0.0,,1.4302740097045898,0.0,1.4302740097045898,0.0,0.05338698625564575,1.0,,,,,,,
257,,,2.103896141052246,,,,,,,,,,,,1.0,0.0,,0.7312642335891724,0.0,0.7312642335891724,0.0,0.05274249240756035,1.0,,,,,,,
258,,,2.368955612182617,,,,,,,,,,,,1.0,0.0,,1.0698930025100708,0.0,1.0698930025100708,0.0,0.05235462263226509,1.0,,,,,,,
259,,,2.090790033340454,,,,,,,,,,,,1.0,0.0,,0.9894530177116394,0.0,0.9894530177116394,0.0,0.05217371881008148,1.0,,,,,,,
260,,,1.9502354860305786,,,,,,,,,,,,1.0,0.0,,0.7083631157875061,0.0,0.7083631157875061,0.0,0.0514746718108654,1.0,,,,,,,
261,,,2.8519349098205566,,,,,,,,,,,,1.0,0.0,,0.9897707104682922,0.0,0.9897707104682922,0.0,0.05143469572067261,1.0,,,,,,,
262,,,2.66589617729187,,,,,,,,,,,,1.0,0.0,,0.7988178730010986,0.0,0.7988178730010986,0.0,0.051054906100034714,1.0,,,,,,,
263,,,2.374331474304199,,,,,,,,,,,,1.0,0.0,,0.6271380186080933,0.0,0.6271380186080933,0.0,0.050531890243291855,1.0,,,,,,,
264,,,2.0572597980499268,,,,,,,,,,,,1.0,0.0,,1.6634215116500854,0.0,1.6634215116500854,0.0,0.051042068749666214,1.0,,,,,,,
265,,,1.91206693649292,,,,,,,,,,,,1.0,0.0,,0.7253203392028809,0.0,0.7253203392028809,0.0,0.050529882311820984,1.0,,,,,,,
266,,,1.783089280128479,,,,,,,,,,,,1.0,0.0,,0.8165404200553894,0.0,0.8165404200553894,0.0,0.050303854048252106,1.0,,,,,,,
267,,,2.3145344257354736,,,,,,,,,,,,1.0,0.0,,1.7851539850234985,0.0,1.7851539850234985,0.0,0.05091169849038124,1.0,,,,,,,
268,,,2.4076836109161377,,,,,,,,,,,,1.0,0.0,,0.8003823161125183,0.0,0.8003823161125183,0.0,0.05056354030966759,1.0,,,,,,,
269,,,1.8688467741012573,,,,,,,,,,,,1.0,0.0,,0.6710229516029358,0.0,0.6710229516029358,0.0,0.05012188479304314,1.0,,,,,,,
270,,,2.1834945678710938,,,,,,,,,,,,1.0,0.0,,0.9466865062713623,0.0,0.9466865062713623,0.0,0.049807727336883545,1.0,,,,,,,
271,,,1.8278416395187378,,,,,,,,,,,,1.0,0.0,,1.141148567199707,0.0,1.141148567199707,0.0,0.04971970617771149,1.0,,,,,,,
272,,,2.2579259872436523,,,,,,,,,,,,1.0,0.0,,0.8815873265266418,0.0,0.8815873265266418,0.0,0.04957343637943268,1.0,,,,,,,
273,,,2.4065182209014893,,,,,,,,,,,,1.0,0.0,,0.663432776927948,0.0,0.663432776927948,0.0,0.049354489892721176,1.0,,,,,,,
274,,,2.8679733276367188,,,,,,,,,,,,1.0,0.0,,0.6233594417572021,0.0,0.6233594417572021,0.0,0.048921871930360794,1.0,,,,,,,
275,,,2.3289945125579834,,,,,,,,,,,,1.0,0.0,,0.7798977494239807,0.0,0.7798977494239807,0.0,0.04842819273471832,1.0,,,,,,,
276,,,2.6249966621398926,,,,,,,,,,,,1.0,0.0,,1.401605486869812,0.0,1.401605486869812,0.0,0.049019016325473785,1.0,,,,,,,
277,,,2.8433501720428467,,,,,,,,,,,,1.0,0.0,,0.7485629916191101,0.0,0.7485629916191101,0.0,0.04897302761673927,1.0,,,,,,,
278,,,3.88277268409729,,,,,,,,,,,,1.0,0.0,,0.9775519371032715,0.0,0.9775519371032715,0.0,0.048601869493722916,1.0,,,,,,,
279,6.0,2.092559576034546,2.7137093544006348,0.06228761747479439,2.092559576034546,1.2823517322540283,0.0,3.7623448371887207,0.3699064254760742,7.342506408691406,16.619171142578125,0.09144265949726105,0.8317955732345581,0.7723401188850403,1.0,0.0,,0.9410783648490906,0.0,0.9410783648490906,0.0,0.04857295751571655,1.0,0.9320847392082214,,,,,,
280,,,2.385733127593994,,,,,,,,,,,,1.0,0.0,,0.99143385887146,0.0,0.99143385887146,0.0,0.04868723079562187,1.0,,,,,,,
281,,,1.6599068641662598,,,,,,,,,,,,1.0,0.0,,0.7212332487106323,0.0,0.7212332487106323,0.0,0.0492316372692585,1.0,,,,,,,
282,,,1.862324833869934,,,,,,,,,,,,1.0,0.0,,0.7921732068061829,0.0,0.7921732068061829,0.0,0.04921329393982887,1.0,,,,,,,
283,,,2.2980878353118896,,,,,,,,,,,,1.0,0.0,,1.3265599012374878,0.0,1.3265599012374878,0.0,0.04990151524543762,1.0,,,,,,,
284,,,2.583920478820801,,,,,,,,,,,,1.0,0.0,,0.7968146204948425,0.0,0.7968146204948425,0.0,0.049759391695261,1.0,,,,,,,
285,,,2.2435357570648193,,,,,,,,,,,,1.0,0.0,,0.7219064235687256,0.0,0.7219064235687256,0.0,0.04934593662619591,1.0,,,,,,,
286,,,2.2433812618255615,,,,,,,,,,,,1.0,0.0,,0.7084088921546936,0.0,0.7084088921546936,0.0,0.048944804817438126,1.0,,,,,,,
287,,,2.2750165462493896,,,,,,,,,,,,1.0,0.0,,0.7013848423957825,0.0,0.7013848423957825,0.0,0.04867486283183098,1.0,,,,,,,
288,,,1.9231553077697754,,,,,,,,,,,,1.0,0.0,,1.374369740486145,0.0,1.374369740486145,0.0,0.04869385063648224,1.0,,,,,,,
289,,,1.8281803131103516,,,,,,,,,,,,1.0,0.0,,0.9703388810157776,0.0,0.9703388810157776,0.0,0.04839428514242172,1.0,,,,,,,
290,,,1.9642095565795898,,,,,,,,,,,,1.0,0.0,,0.9428460001945496,0.0,0.9428460001945496,0.0,0.0483035184442997,1.0,,,,,,,
291,,,2.1080198287963867,,,,,,,,,,,,1.0,0.0,,0.695399284362793,0.0,0.695399284362793,0.0,0.0483761727809906,1.0,,,,,,,
292,,,1.990704894065857,,,,,,,,,,,,1.0,0.0,,0.7382481098175049,0.0,0.7382481098175049,0.0,0.04845758154988289,1.0,,,,,,,
293,,,3.1064043045043945,,,,,,,,,,,,1.0,0.0,,0.7486012578010559,0.0,0.7486012578010559,0.0,0.048380203545093536,1.0,,,,,,,
294,,,1.7599612474441528,,,,,,,,,,,,1.0,0.0,,0.7073765993118286,0.0,0.7073765993118286,0.0,0.048247549682855606,1.0,,,,,,,
295,,,2.4332802295684814,,,,,,,,,,,,1.0,0.0,,0.6591814160346985,0.0,0.6591814160346985,0.0,0.04802235588431358,1.0,,,,,,,
296,,,2.2610929012298584,,,,,,,,,,,,1.0,0.0,,0.6911678910255432,0.0,0.6911678910255432,0.0,0.04735825955867767,1.0,,,,,,,
297,,,2.6004691123962402,,,,,,,,,,,,1.0,0.0,,0.7244421243667603,0.0,0.7244421243667603,0.0,0.04711923375725746,1.0,,,,,,,
298,,,1.9903647899627686,,,,,,,,,,,,1.0,0.0,,0.8582257032394409,0.0,0.8582257032394409,0.0,0.0467103086411953,1.0,,,,,,,
299,7.0,,2.0925021171569824,,,,,,,,,,,,1.0,0.0,0.0009320653625763953,1.2016162872314453,0.0,1.2016162872314453,0.0,0.04640680178999901,1.0,,1.2016162872314453,1.2016162872314453,0.05576317012310028,0.0,1.2016162872314453,0.0
300,,,2.116706132888794,,,,,,,,,,,,1.0,0.0,,0.8243929743766785,0.0,0.8243929743766785,0.0,0.04603125527501106,1.0,,,,,,,
301,,,2.331460952758789,,,,,,,,,,,,1.0,0.0,,1.233853816986084,0.0,1.233853816986084,0.0,0.04596864432096481,1.0,,,,,,,
302,,,2.3981776237487793,,,,,,,,,,,,1.0,0.0,,0.8102529048919678,0.0,0.8102529048919678,0.0,0.045937057584524155,1.0,,,,,,,
303,,,1.7801152467727661,,,,,,,,,,,,1.0,0.0,,0.9261478781700134,0.0,0.9261478781700134,0.0,0.04546092078089714,1.0,,,,,,,
304,,,2.9194023609161377,,,,,,,,,,,,1.0,0.0,,1.4607388973236084,0.0,1.4607388973236084,0.0,0.04569151625037193,1.0,,,,,,,
305,,,3.6206562519073486,,,,,,,,,,,,1.0,0.0,,0.6675022840499878,0.0,0.6675022840499878,0.0,0.045485079288482666,1.0,,,,,,,
306,,,3.8543426990509033,,,,,,,,,,,,1.0,0.0,,1.2148261070251465,0.0,1.2148261070251465,0.0,0.045395564287900925,1.0,,,,,,,
307,,,3.1325104236602783,,,,,,,,,,,,1.0,0.0,,0.6171362996101379,0.0,0.6171362996101379,0.0,0.04502890631556511,1.0,,,,,,,
308,,,4.0472941398620605,,,,,,,,,,,,1.0,0.0,,1.2314702272415161,0.0,1.2314702272415161,0.0,0.04505922272801399,1.0,,,,,,,
309,,,2.8186771869659424,,,,,,,,,,,,1.0,0.0,,0.7162129878997803,0.0,0.7162129878997803,0.0,0.044827330857515335,1.0,,,,,,,
310,,,5.3551859855651855,,,,,,,,,,,,1.0,0.0,,0.7774654030799866,0.0,0.7774654030799866,0.0,0.04496296867728233,1.0,,,,,,,
311,,,3.6101462841033936,,,,,,,,,,,,1.0,0.0,,0.7694641351699829,0.0,0.7694641351699829,0.0,0.04452582448720932,1.0,,,,,,,
312,,,3.5481534004211426,,,,,,,,,,,,1.0,0.0,,0.8505276441574097,0.0,0.8505276441574097,0.0,0.04421273618936539,1.0,,,,,,,
313,,,2.1532726287841797,,,,,,,,,,,,1.0,0.0,,0.6817483305931091,0.0,0.6817483305931091,0.0,0.0437774583697319,1.0,,,,,,,
314,,,3.1349077224731445,,,,,,,,,,,,1.0,0.0,,0.8401955962181091,0.0,0.8401955962181091,0.0,0.04397180303931236,1.0,,,,,,,
315,,,2.8791818618774414,,,,,,,,,,,,1.0,0.0,,1.148112416267395,0.0,1.148112416267395,0.0,0.0439813993871212,1.0,,,,,,,
316,,,2.9377357959747314,,,,,,,,,,,,1.0,0.0,,0.9750940799713135,0.0,0.9750940799713135,0.0,0.04376146197319031,1.0,,,,,,,
317,,,3.5641119480133057,,,,,,,,,,,,1.0,0.0,,0.928853452205658,0.0,0.928853452205658,0.0,0.04360082745552063,1.0,,,,,,,
318,,,2.9235174655914307,,,,,,,,,,,,1.0,0.0,,1.2309706211090088,0.0,1.2309706211090088,0.0,0.043449774384498596,1.0,,,,,,,
319,7.0,2.1068389415740967,3.6323935985565186,0.07511141151189804,2.1068389415740967,1.7295608520507812,0.0,4.019927978515625,0.40262702107429504,8.017118453979492,17.3430233001709,0.07481929659843445,0.8668380975723267,1.055334210395813,1.0,0.0,,0.9503957033157349,0.0,0.9503957033157349,0.0,0.04342801868915558,1.0,0.9289403557777405,,,,,,
320,,,1.9150347709655762,,,,,,,,,,,,1.0,0.0,,0.943809449672699,0.0,0.943809449672699,0.0,0.04383215308189392,1.0,,,,,,,
321,,,1.8134639263153076,,,,,,,,,,,,1.0,0.0,,0.787044107913971,0.0,0.787044107913971,0.0,0.043673571199178696,1.0,,,,,,,
322,,,2.030580520629883,,,,,,,,,,,,1.0,0.0,,0.6887499690055847,0.0,0.6887499690055847,0.0,0.04333079233765602,1.0,,,,,,,
323,,,2.0224435329437256,,,,,,,,,,,,1.0,0.0,,1.9397199153900146,0.0,1.9397199153900146,0.0,0.044265177100896835,1.0,,,,,,,
324,,,1.460546851158142,,,,,,,,,,,,1.0,0.0,,2.187631607055664,0.0,2.187631607055664,0.0,0.046079933643341064,1.0,,,,,,,
325,,,3.405797004699707,,,,,,,,,,,,1.0,0.0,,0.8276217579841614,0.0,0.8276217579841614,0.0,0.046229925006628036,1.0,,,,,,,
326,,,2.172544240951538,,,,,,,,,,,,1.0,0.0,,1.1593412160873413,0.0,1.1593412160873413,0.0,0.04672747105360031,1.0,,,,,,,
327,,,2.215198040008545,,,,,,,,,,,,1.0,0.0,,1.012812614440918,0.0,1.012812614440918,0.0,0.04663500189781189,1.0,,,,,,,
328,,,2.0254604816436768,,,,,,,,,,,,1.0,0.0,,0.9025318026542664,0.0,0.9025318026542664,0.0,0.0463901050388813,1.0,,,,,,,
