step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag,final_spec_losses_weighted/1024_spectrogram_mag,final_spec_losses_weighted/128_spectrogram_logmag,final_spec_losses_weighted/128_spectrogram_mag,final_spec_losses_weighted/2048_spectrogram_logmag,final_spec_losses_weighted/2048_spectrogram_mag,final_spec_losses_weighted/256_spectrogram_logmag,final_spec_losses_weighted/256_spectrogram_mag,final_spec_losses_weighted/512_spectrogram_logmag,final_spec_losses_weighted/512_spectrogram_mag,final_spec_losses_weighted/64_spectrogram_logmag,final_spec_losses_weighted/64_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
140,,,,,,,,,,,,,,1.5764533281326294,,,,,,,,,,,,1.0,0.0,,0.8407419919967651,0.0,0.8407419919967651,0.0,0.081658735871315,1.0,,,,,,,
141,,,,,,,,,,,,,,1.3385674953460693,,,,,,,,,,,,1.0,0.0,,1.1857966184616089,0.0,1.1857966184616089,0.0,0.0815320536494255,1.0,,,,,,,
142,,,,,,,,,,,,,,1.8007867336273193,,,,,,,,,,,,1.0,0.0,,0.6228458881378174,0.0,0.6228458881378174,0.0,0.08097203820943832,1.0,,,,,,,
143,,,,,,,,,,,,,,1.1930856704711914,,,,,,,,,,,,1.0,0.0,,0.7496020197868347,0.0,0.7496020197868347,0.0,0.08046868443489075,1.0,,,,,,,
144,,,,,,,,,,,,,,1.8475817441940308,,,,,,,,,,,,1.0,0.0,,0.6118492484092712,0.0,0.6118492484092712,0.0,0.07940857857465744,1.0,,,,,,,
145,,,,,,,,,,,,,,2.035858631134033,,,,,,,,,,,,1.0,0.0,,0.607632577419281,0.0,0.607632577419281,0.0,0.07872902601957321,1.0,,,,,,,
146,,,,,,,,,,,,,,2.276150941848755,,,,,,,,,,,,1.0,0.0,,0.8093301653862,0.0,0.8093301653862,0.0,0.07795332372188568,1.0,,,,,,,
147,,,,,,,,,,,,,,2.1086061000823975,,,,,,,,,,,,1.0,0.0,,0.7354404926300049,0.0,0.7354404926300049,0.0,0.07686859369277954,1.0,,,,,,,
148,,,,,,,,,,,,,,2.1102712154388428,,,,,,,,,,,,1.0,0.0,,0.887090802192688,0.0,0.887090802192688,0.0,0.07613937556743622,1.0,,,,,,,
149,3.0,,,,,,,,,,,,,2.8473074436187744,,,,,,,,,,,,1.0,0.0,0.0009702990064397454,0.6181172132492065,0.0,0.6181172132492065,0.0,0.07474418729543686,1.0,,0.6181172132492065,0.6181172132492065,0.04620066657662392,0.0,0.6181172132492065,0.0
150,,,,,,,,,,,,,,2.8436801433563232,,,,,,,,,,,,1.0,0.0,,0.5154798626899719,0.0,0.5154798626899719,0.0,0.07430043816566467,1.0,,,,,,,
151,,,,,,,,,,,,,,2.0795493125915527,,,,,,,,,,,,1.0,0.0,,0.7345951199531555,0.0,0.7345951199531555,0.0,0.07389683276414871,1.0,,,,,,,
152,,,,,,,,,,,,,,1.9281837940216064,,,,,,,,,,,,1.0,0.0,,0.8589704632759094,0.0,0.8589704632759094,0.0,0.07337051630020142,1.0,,,,,,,
153,,,,,,,,,,,,,,2.171133279800415,,,,,,,,,,,,1.0,0.0,,0.5275351405143738,0.0,0.5275351405143738,0.0,0.07203361392021179,1.0,,,,,,,
154,,,,,,,,,,,,,,1.7280083894729614,,,,,,,,,,,,1.0,0.0,,0.5990319848060608,0.0,0.5990319848060608,0.0,0.0708979070186615,1.0,,,,,,,
155,,,,,,,,,,,,,,2.012606620788574,,,,,,,,,,,,1.0,0.0,,0.7439590096473694,0.0,0.7439590096473694,0.0,0.07034619152545929,1.0,,,,,,,
156,,,,,,,,,,,,,,2.0070879459381104,,,,,,,,,,,,1.0,0.0,,1.2346984148025513,0.0,1.2346984148025513,0.0,0.0708608403801918,1.0,,,,,,,
157,,,,,,,,,,,,,,2.005484104156494,,,,,,,,,,,,1.0,0.0,,1.39316987991333,0.0,1.39316987991333,0.0,0.07048409432172775,1.0,,,,,,,
158,,,,,,,,,,,,,,2.1924970149993896,,,,,,,,,,,,1.0,0.0,,0.5890184044837952,0.0,0.5890184044837952,0.0,0.069750115275383,1.0,,,,,,,
159,3.0,0.4766269326210022,29.822574615478516,0.14636339247226715,1.5089733600616455,0.5386214256286621,85.60292053222656,0.24562236666679382,3.1810226440429688,0.3770826458930969,9.715938568115234,0.23694846034049988,1.863236665725708,1.7275251150131226,0.09980303049087524,133.7159423828125,1.425536036491394,0.0,4.9446916580200195,0.49698498845100403,10.226527214050293,19.14105987548828,0.06422572582960129,0.7639437913894653,1.2950248718261719,1.0,0.0,,1.3687374591827393,0.0,1.3687374591827393,0.0,0.07001087814569473,1.0,0.8881121873855591,,,,,,
160,,,,,,,,,,,,,,1.7872439622879028,,,,,,,,,,,,1.0,0.0,,0.9215030670166016,0.0,0.9215030670166016,0.0,0.06987132132053375,1.0,,,,,,,
161,,,,,,,,,,,,,,1.5825080871582031,,,,,,,,,,,,1.0,0.0,,0.953243613243103,0.0,0.953243613243103,0.0,0.06954676657915115,1.0,,,,,,,
162,,,,,,,,,,,,,,1.7547311782836914,,,,,,,,,,,,1.0,0.0,,0.8261005878448486,0.0,0.8261005878448486,0.0,0.06908798962831497,1.0,,,,,,,
163,,,,,,,,,,,,,,1.790131688117981,,,,,,,,,,,,1.0,0.0,,1.0910996198654175,0.0,1.0910996198654175,0.0,0.06990493088960648,1.0,,,,,,,
164,,,,,,,,,,,,,,1.4719550609588623,,,,,,,,,,,,1.0,0.0,,0.7512568831443787,0.0,0.7512568831443787,0.0,0.06931713968515396,1.0,,,,,,,
165,,,,,,,,,,,,,,2.5483896732330322,,,,,,,,,,,,1.0,0.0,,0.7658027410507202,0.0,0.7658027410507202,0.0,0.068842314183712,1.0,,,,,,,
166,,,,,,,,,,,,,,1.9524344205856323,,,,,,,,,,,,1.0,0.0,,0.8961913585662842,0.0,0.8961913585662842,0.0,0.06842312961816788,1.0,,,,,,,
167,,,,,,,,,,,,,,1.6794382333755493,,,,,,,,,,,,1.0,0.0,,0.6389548182487488,0.0,0.6389548182487488,0.0,0.06759124249219894,1.0,,,,,,,
168,,,,,,,,,,,,,,1.5298534631729126,,,,,,,,,,,,1.0,0.0,,0.8365306258201599,0.0,0.8365306258201599,0.0,0.06693588197231293,1.0,,,,,,,
169,,,,,,,,,,,,,,2.0444929599761963,,,,,,,,,,,,1.0,0.0,,1.0594152212142944,0.0,1.0594152212142944,0.0,0.06638993322849274,1.0,,,,,,,
170,,,,,,,,,,,,,,1.6237521171569824,,,,,,,,,,,,1.0,0.0,,1.0497169494628906,0.0,1.0497169494628906,0.0,0.06579359620809555,1.0,,,,,,,
171,,,,,,,,,,,,,,1.8834384679794312,,,,,,,,,,,,1.0,0.0,,0.6835857033729553,0.0,0.6835857033729553,0.0,0.06533274799585342,1.0,,,,,,,
172,,,,,,,,,,,,,,1.8332762718200684,,,,,,,,,,,,1.0,0.0,,0.9031915068626404,0.0,0.9031915068626404,0.0,0.06542052328586578,1.0,,,,,,,
173,,,,,,,,,,,,,,1.5638041496276855,,,,,,,,,,,,1.0,0.0,,0.7207283973693848,0.0,0.7207283973693848,0.0,0.06490781903266907,1.0,,,,,,,
174,,,,,,,,,,,,,,2.1778013706207275,,,,,,,,,,,,1.0,0.0,,0.6070328950881958,0.0,0.6070328950881958,0.0,0.06389397382736206,1.0,,,,,,,
175,,,,,,,,,,,,,,1.390649437904358,,,,,,,,,,,,1.0,0.0,,0.7650812268257141,0.0,0.7650812268257141,0.0,0.06334289163351059,1.0,,,,,,,
176,,,,,,,,,,,,,,2.0793285369873047,,,,,,,,,,,,1.0,0.0,,0.9448121190071106,0.0,0.9448121190071106,0.0,0.0629582554101944,1.0,,,,,,,
177,,,,,,,,,,,,,,2.003021478652954,,,,,,,,,,,,1.0,0.0,,0.8643958568572998,0.0,0.8643958568572998,0.0,0.06264927983283997,1.0,,,,,,,
178,,,,,,,,,,,,,,1.7855585813522339,,,,,,,,,,,,1.0,0.0,,0.6767244338989258,0.0,0.6767244338989258,0.0,0.06211378797888756,1.0,,,,,,,
179,,,,,,,,,,,,,,2.2330322265625,,,,,,,,,,,,1.0,0.0,,0.8028206825256348,0.0,0.8028206825256348,0.0,0.06176510825753212,1.0,,,,,,,
180,,,,,,,,,,,,,,1.7307941913604736,,,,,,,,,,,,1.0,0.0,,0.7462062239646912,0.0,0.7462062239646912,0.0,0.061238378286361694,1.0,,,,,,,
181,,,,,,,,,,,,,,2.963247299194336,,,,,,,,,,,,1.0,0.0,,0.6259454488754272,0.0,0.6259454488754272,0.0,0.06061577796936035,1.0,,,,,,,
182,,,,,,,,,,,,,,1.4515013694763184,,,,,,,,,,,,1.0,0.0,,0.7202082872390747,0.0,0.7202082872390747,0.0,0.059979215264320374,1.0,,,,,,,
183,,,,,,,,,,,,,,2.2032084465026855,,,,,,,,,,,,1.0,0.0,,0.832485020160675,0.0,0.832485020160675,0.0,0.0599319189786911,1.0,,,,,,,
184,,,,,,,,,,,,,,2.15354323387146,,,,,,,,,,,,1.0,0.0,,0.8410589098930359,0.0,0.8410589098930359,0.0,0.059795528650283813,1.0,,,,,,,
185,,,,,,,,,,,,,,2.7945914268493652,,,,,,,,,,,,1.0,0.0,,0.7047125101089478,0.0,0.7047125101089478,0.0,0.05907329171895981,1.0,,,,,,,
186,,,,,,,,,,,,,,2.1105029582977295,,,,,,,,,,,,1.0,0.0,,1.300222635269165,0.0,1.300222635269165,0.0,0.05914795398712158,1.0,,,,,,,
187,,,,,,,,,,,,,,2.1932570934295654,,,,,,,,,,,,1.0,0.0,,0.8499959707260132,0.0,0.8499959707260132,0.0,0.05858374759554863,1.0,,,,,,,
188,,,,,,,,,,,,,,1.9231634140014648,,,,,,,,,,,,1.0,0.0,,1.045258641242981,0.0,1.045258641242981,0.0,0.0583183690905571,1.0,,,,,,,
189,,,,,,,,,,,,,,2.114323139190674,,,,,,,,,,,,1.0,0.0,,1.1226896047592163,0.0,1.1226896047592163,0.0,0.0584493987262249,1.0,,,,,,,
190,,,,,,,,,,,,,,2.3885505199432373,,,,,,,,,,,,1.0,0.0,,0.7109747529029846,0.0,0.7109747529029846,0.0,0.058306530117988586,1.0,,,,,,,
191,,,,,,,,,,,,,,1.8258812427520752,,,,,,,,,,,,1.0,0.0,,0.7857772707939148,0.0,0.7857772707939148,0.0,0.057931020855903625,1.0,,,,,,,
192,,,,,,,,,,,,,,2.034478187561035,,,,,,,,,,,,1.0,0.0,,0.5379899740219116,0.0,0.5379899740219116,0.0,0.057286448776721954,1.0,,,,,,,
193,,,,,,,,,,,,,,1.929358959197998,,,,,,,,,,,,1.0,0.0,,0.8425377011299133,0.0,0.8425377011299133,0.0,0.05681060999631882,1.0,,,,,,,
194,,,,,,,,,,,,,,2.1282289028167725,,,,,,,,,,,,1.0,0.0,,0.9783689379692078,0.0,0.9783689379692078,0.0,0.0566517673432827,1.0,,,,,,,
195,,,,,,,,,,,,,,2.0005669593811035,,,,,,,,,,,,1.0,0.0,,0.7806683778762817,0.0,0.7806683778762817,0.0,0.05595841631293297,1.0,,,,,,,
196,,,,,,,,,,,,,,1.6088097095489502,,,,,,,,,,,,1.0,0.0,,0.583885908126831,0.0,0.583885908126831,0.0,0.05542607977986336,1.0,,,,,,,
197,,,,,,,,,,,,,,2.9797897338867188,,,,,,,,,,,,1.0,0.0,,1.233025074005127,0.0,1.233025074005127,0.0,0.055503491312265396,1.0,,,,,,,
198,,,,,,,,,,,,,,1.9425930976867676,,,,,,,,,,,,1.0,0.0,,0.655208170413971,0.0,0.655208170413971,0.0,0.05490279570221901,1.0,,,,,,,
199,4.0,0.46734732389450073,27.669694900512695,0.14142975211143494,1.4540129899978638,0.5330703854560852,80.36982727050781,0.2364833652973175,2.98321533203125,0.36392509937286377,8.905186653137207,0.23160870373249054,1.8309495449066162,2.234200954437256,0.09058789908885956,125.18673706054688,1.6315102577209473,0.0,4.806557655334473,0.47890540957450867,9.771880149841309,19.010908126831055,0.06585296988487244,0.8132467865943909,1.158384084701538,1.0,0.0,0.0009605960221961141,2.1075308322906494,0.0,2.1075308322906494,0.0,0.05552395433187485,1.0,0.8473497033119202,2.1075308322906494,2.1075308322906494,0.1170184463262558,0.0,2.1075308322906494,0.0
200,,,,,,,,,,,,,,1.9985774755477905,,,,,,,,,,,,1.0,0.0,,0.7582957744598389,0.0,0.7582957744598389,0.0,0.055232323706150055,1.0,,,,,,,
201,,,,,,,,,,,,,,2.5329625606536865,,,,,,,,,,,,1.0,0.0,,0.7378548383712769,0.0,0.7378548383712769,0.0,0.055396825075149536,1.0,,,,,,,
202,,,,,,,,,,,,,,1.7212356328964233,,,,,,,,,,,,1.0,0.0,,0.8036956787109375,0.0,0.8036956787109375,0.0,0.055396389216184616,1.0,,,,,,,
203,,,,,,,,,,,,,,2.0366933345794678,,,,,,,,,,,,1.0,0.0,,0.721014142036438,0.0,0.721014142036438,0.0,0.05490003153681755,1.0,,,,,,,
204,,,,,,,,,,,,,,1.8782843351364136,,,,,,,,,,,,1.0,0.0,,0.8228813409805298,0.0,0.8228813409805298,0.0,0.05441618710756302,1.0,,,,,,,
205,,,,,,,,,,,,,,1.7755296230316162,,,,,,,,,,,,1.0,0.0,,1.0006277561187744,0.0,1.0006277561187744,0.0,0.054405540227890015,1.0,,,,,,,
206,,,,,,,,,,,,,,2.2617616653442383,,,,,,,,,,,,1.0,0.0,,0.8750225305557251,0.0,0.8750225305557251,0.0,0.05419304966926575,1.0,,,,,,,
207,,,,,,,,,,,,,,1.8078981637954712,,,,,,,,,,,,1.0,0.0,,0.7950758934020996,0.0,0.7950758934020996,0.0,0.053764473646879196,1.0,,,,,,,
208,,,,,,,,,,,,,,1.5921287536621094,,,,,,,,,,,,1.0,0.0,,1.1214642524719238,0.0,1.1214642524719238,0.0,0.05374511703848839,1.0,,,,,,,
209,,,,,,,,,,,,,,1.7600709199905396,,,,,,,,,,,,1.0,0.0,,1.143887996673584,0.0,1.143887996673584,0.0,0.05460583418607712,1.0,,,,,,,
210,,,,,,,,,,,,,,1.4779638051986694,,,,,,,,,,,,1.0,0.0,,1.031070590019226,0.0,1.031070590019226,0.0,0.054516520351171494,1.0,,,,,,,
211,,,,,,,,,,,,,,1.5922492742538452,,,,,,,,,,,,1.0,0.0,,1.1499301195144653,0.0,1.1499301195144653,0.0,0.054417941719293594,1.0,,,,,,,
212,,,,,,,,,,,,,,1.3383073806762695,,,,,,,,,,,,1.0,0.0,,1.057303547859192,0.0,1.057303547859192,0.0,0.05451040342450142,1.0,,,,,,,
213,,,,,,,,,,,,,,2.3780884742736816,,,,,,,,,,,,1.0,0.0,,1.2650014162063599,0.0,1.2650014162063599,0.0,0.05472200736403465,1.0,,,,,,,
214,,,,,,,,,,,,,,1.9708679914474487,,,,,,,,,,,,1.0,0.0,,0.8828703761100769,0.0,0.8828703761100769,0.0,0.054464779794216156,1.0,,,,,,,
215,,,,,,,,,,,,,,1.6549752950668335,,,,,,,,,,,,1.0,0.0,,0.7194140553474426,0.0,0.7194140553474426,0.0,0.0538744293153286,1.0,,,,,,,
216,,,,,,,,,,,,,,1.4906485080718994,,,,,,,,,,,,1.0,0.0,,0.6672998666763306,0.0,0.6672998666763306,0.0,0.05348970368504524,1.0,,,,,,,
217,,,,,,,,,,,,,,1.509055733680725,,,,,,,,,,,,1.0,0.0,,0.8529431223869324,0.0,0.8529431223869324,0.0,0.05339399725198746,1.0,,,,,,,
218,,,,,,,,,,,,,,1.2930448055267334,,,,,,,,,,,,1.0,0.0,,0.7386822700500488,0.0,0.7386822700500488,0.0,0.05360456928610802,1.0,,,,,,,
219,,,,,,,,,,,,,,1.8404924869537354,,,,,,,,,,,,1.0,0.0,,0.7644916772842407,0.0,0.7644916772842407,0.0,0.05331875756382942,1.0,,,,,,,
220,,,,,,,,,,,,,,2.153773546218872,,,,,,,,,,,,1.0,0.0,,1.346416711807251,0.0,1.346416711807251,0.0,0.05325054004788399,1.0,,,,,,,
221,,,,,,,,,,,,,,1.214971661567688,,,,,,,,,,,,1.0,0.0,,0.7260975241661072,0.0,0.7260975241661072,0.0,0.05298697575926781,1.0,,,,,,,
222,,,,,,,,,,,,,,1.926501750946045,,,,,,,,,,,,1.0,0.0,,1.0006743669509888,0.0,1.0006743669509888,0.0,0.05314452946186066,1.0,,,,,,,
223,,,,,,,,,,,,,,1.4329768419265747,,,,,,,,,,,,1.0,0.0,,0.6468710899353027,0.0,0.6468710899353027,0.0,0.05334911495447159,1.0,,,,,,,
224,,,,,,,,,,,,,,1.6148391962051392,,,,,,,,,,,,1.0,0.0,,0.7144777774810791,0.0,0.7144777774810791,0.0,0.05288732796907425,1.0,,,,,,,
225,,,,,,,,,,,,,,2.5260884761810303,,,,,,,,,,,,1.0,0.0,,0.5580745339393616,0.0,0.5580745339393616,0.0,0.05238315090537071,1.0,,,,,,,
226,,,,,,,,,,,,,,2.8880484104156494,,,,,,,,,,,,1.0,0.0,,0.6648334860801697,0.0,0.6648334860801697,0.0,0.051997940987348557,1.0,,,,,,,
227,,,,,,,,,,,,,,2.0041263103485107,,,,,,,,,,,,1.0,0.0,,0.8554180860519409,0.0,0.8554180860519409,0.0,0.05179515853524208,1.0,,,,,,,
228,,,,,,,,,,,,,,2.9025583267211914,,,,,,,,,,,,1.0,0.0,,1.3655930757522583,0.0,1.3655930757522583,0.0,0.05223524570465088,1.0,,,,,,,
229,,,,,,,,,,,,,,2.6996688842773438,,,,,,,,,,,,1.0,0.0,,1.2256070375442505,0.0,1.2256070375442505,0.0,0.05256746709346771,1.0,,,,,,,
230,,,,,,,,,,,,,,4.370523929595947,,,,,,,,,,,,1.0,0.0,,0.7142788171768188,0.0,0.7142788171768188,0.0,0.05218704789876938,1.0,,,,,,,
231,,,,,,,,,,,,,,2.6924705505371094,,,,,,,,,,,,1.0,0.0,,2.1696226596832275,0.0,2.1696226596832275,0.0,0.05335039645433426,1.0,,,,,,,
232,,,,,,,,,,,,,,2.350191354751587,,,,,,,,,,,,1.0,0.0,,1.1042726039886475,0.0,1.1042726039886475,0.0,0.05324675887823105,1.0,,,,,,,
233,,,,,,,,,,,,,,1.441262125968933,,,,,,,,,,,,1.0,0.0,,1.1640641689300537,0.0,1.1640641689300537,0.0,0.05328897014260292,1.0,,,,,,,
234,,,,,,,,,,,,,,1.9791841506958008,,,,,,,,,,,,1.0,0.0,,0.7997000217437744,0.0,0.7997000217437744,0.0,0.053560543805360794,1.0,,,,,,,
235,,,,,,,,,,,,,,1.8552931547164917,,,,,,,,,,,,1.0,0.0,,0.8672933578491211,0.0,0.8672933578491211,0.0,0.05375326797366142,1.0,,,,,,,
236,,,,,,,,,,,,,,1.9284510612487793,,,,,,,,,,,,1.0,0.0,,0.7044591307640076,0.0,0.7044591307640076,0.0,0.05321037024259567,1.0,,,,,,,
237,,,,,,,,,,,,,,2.4978859424591064,,,,,,,,,,,,1.0,0.0,,0.9799805283546448,0.0,0.9799805283546448,0.0,0.05295359715819359,1.0,,,,,,,
238,,,,,,,,,,,,,,1.8522510528564453,,,,,,,,,,,,1.0,0.0,,0.7651277780532837,0.0,0.7651277780532837,0.0,0.05303385108709335,1.0,,,,,,,
239,5.0,0.5296536684036255,35.29254913330078,0.1688881665468216,1.7695375680923462,0.5821914672851562,99.9858169555664,0.29251110553741455,3.795736789703369,0.4319334328174591,11.462499618530273,0.25392377376556396,2.132664680480957,2.1818432807922363,0.1027621477842331,156.69789123535156,1.9233042001724243,0.0,5.438365936279297,0.5499076843261719,11.23366641998291,20.408065795898438,0.04372797906398773,0.7156853675842285,1.6597059965133667,1.0,0.0,,1.7340257167816162,0.0,1.7340257167816162,0.0,0.05343000218272209,1.0,0.9717229604721069,,,,,,
240,,,,,,,,,,,,,,1.8640002012252808,,,,,,,,,,,,1.0,0.0,,0.9785848259925842,0.0,0.9785848259925842,0.0,0.053630001842975616,1.0,,,,,,,
241,,,,,,,,,,,,,,1.807466745376587,,,,,,,,,,,,1.0,0.0,,0.9451339244842529,0.0,0.9451339244842529,0.0,0.05364856496453285,1.0,,,,,,,
242,,,,,,,,,,,,,,1.9120283126831055,,,,,,,,,,,,1.0,0.0,,0.9214766621589661,0.0,0.9214766621589661,0.0,0.05337493494153023,1.0,,,,,,,
243,,,,,,,,,,,,,,2.1258881092071533,,,,,,,,,,,,1.0,0.0,,0.8876045942306519,0.0,0.8876045942306519,0.0,0.05335955321788788,1.0,,,,,,,
244,,,,,,,,,,,,,,1.8665106296539307,,,,,,,,,,,,1.0,0.0,,0.6301127076148987,0.0,0.6301127076148987,0.0,0.05314408242702484,1.0,,,,,,,
245,,,,,,,,,,,,,,2.920755386352539,,,,,,,,,,,,1.0,0.0,,1.2576919794082642,0.0,1.2576919794082642,0.0,0.0529363788664341,1.0,,,,,,,
246,,,,,,,,,,,,,,1.6549025774002075,,,,,,,,,,,,1.0,0.0,,0.7660942077636719,0.0,0.7660942077636719,0.0,0.052391476929187775,1.0,,,,,,,
247,,,,,,,,,,,,,,2.2224984169006348,,,,,,,,,,,,1.0,0.0,,0.7965254187583923,0.0,0.7965254187583923,0.0,0.05188722908496857,1.0,,,,,,,
248,,,,,,,,,,,,,,2.173091173171997,,,,,,,,,,,,1.0,0.0,,0.9756669998168945,0.0,0.9756669998168945,0.0,0.05157994106411934,1.0,,,,,,,
249,6.0,,,,,,,,,,,,,2.3320748805999756,,,,,,,,,,,,1.0,0.0,0.0009414801606908441,0.6044777631759644,0.0,0.6044777631759644,0.0,0.05148288980126381,1.0,,0.6044777631759644,0.6044777631759644,0.031120263040065765,0.0,0.6044777631759644,0.0
250,,,,,,,,,,,,,,1.817228078842163,,,,,,,,,,,,1.0,0.0,,0.7646467685699463,0.0,0.7646467685699463,0.0,0.051593050360679626,1.0,,,,,,,
251,,,,,,,,,,,,,,1.9647083282470703,,,,,,,,,,,,1.0,0.0,,0.9972642660140991,0.0,0.9972642660140991,0.0,0.0511905811727047,1.0,,,,,,,
252,,,,,,,,,,,,,,1.8890156745910645,,,,,,,,,,,,1.0,0.0,,0.7080546021461487,0.0,0.7080546021461487,0.0,0.050697531551122665,1.0,,,,,,,
253,,,,,,,,,,,,,,2.162628412246704,,,,,,,,,,,,1.0,0.0,,0.6271891593933105,0.0,0.6271891593933105,0.0,0.05062127485871315,1.0,,,,,,,
254,,,,,,,,,,,,,,2.3582756519317627,,,,,,,,,,,,1.0,0.0,,1.0200209617614746,0.0,1.0200209617614746,0.0,0.05017601326107979,1.0,,,,,,,
255,,,,,,,,,,,,,,1.7092535495758057,,,,,,,,,,,,1.0,0.0,,1.0290634632110596,0.0,1.0290634632110596,0.0,0.04982714354991913,1.0,,,,,,,
256,,,,,,,,,,,,,,1.8153550624847412,,,,,,,,,,,,1.0,0.0,,1.4484684467315674,0.0,1.4484684467315674,0.0,0.050079990178346634,1.0,,,,,,,
257,,,,,,,,,,,,,,1.7761820554733276,,,,,,,,,,,,1.0,0.0,,0.8561546206474304,0.0,0.8561546206474304,0.0,0.04955888167023659,1.0,,,,,,,
258,,,,,,,,,,,,,,1.8061141967773438,,,,,,,,,,,,1.0,0.0,,0.9684902429580688,0.0,0.9684902429580688,0.0,0.04912535473704338,1.0,,,,,,,
259,,,,,,,,,,,,,,1.8677806854248047,,,,,,,,,,,,1.0,0.0,,1.0992717742919922,0.0,1.0992717742919922,0.0,0.04901710897684097,1.0,,,,,,,
260,,,,,,,,,,,,,,1.5240424871444702,,,,,,,,,,,,1.0,0.0,,0.8267446756362915,0.0,0.8267446756362915,0.0,0.04872415214776993,1.0,,,,,,,
261,,,,,,,,,,,,,,3.005903959274292,,,,,,,,,,,,1.0,0.0,,1.1559544801712036,0.0,1.1559544801712036,0.0,0.048602838069200516,1.0,,,,,,,
262,,,,,,,,,,,,,,2.256429672241211,,,,,,,,,,,,1.0,0.0,,0.8356411457061768,0.0,0.8356411457061768,0.0,0.0482754185795784,1.0,,,,,,,
263,,,,,,,,,,,,,,1.9722355604171753,,,,,,,,,,,,1.0,0.0,,0.6936855316162109,0.0,0.6936855316162109,0.0,0.047801971435546875,1.0,,,,,,,
264,,,,,,,,,,,,,,1.8358210325241089,,,,,,,,,,,,1.0,0.0,,1.3978147506713867,0.0,1.3978147506713867,0.0,0.04801969602704048,1.0,,,,,,,
265,,,,,,,,,,,,,,2.0974509716033936,,,,,,,,,,,,1.0,0.0,,0.9901790618896484,0.0,0.9901790618896484,0.0,0.04775230959057808,1.0,,,,,,,
266,,,,,,,,,,,,,,1.665286898612976,,,,,,,,,,,,1.0,0.0,,0.7463780045509338,0.0,0.7463780045509338,0.0,0.04755352437496185,1.0,,,,,,,
267,,,,,,,,,,,,,,1.9532620906829834,,,,,,,,,,,,1.0,0.0,,1.7517287731170654,0.0,1.7517287731170654,0.0,0.048249367624521255,1.0,,,,,,,
268,,,,,,,,,,,,,,1.8843767642974854,,,,,,,,,,,,1.0,0.0,,0.8717360496520996,0.0,0.8717360496520996,0.0,0.04813900217413902,1.0,,,,,,,
269,,,,,,,,,,,,,,1.5133979320526123,,,,,,,,,,,,1.0,0.0,,0.8289516568183899,0.0,0.8289516568183899,0.0,0.04784777760505676,1.0,,,,,,,
270,,,,,,,,,,,,,,2.1957738399505615,,,,,,,,,,,,1.0,0.0,,1.046267032623291,0.0,1.046267032623291,0.0,0.04757906496524811,1.0,,,,,,,
271,,,,,,,,,,,,,,1.4790817499160767,,,,,,,,,,,,1.0,0.0,,1.0476738214492798,0.0,1.0476738214492798,0.0,0.04766101390123367,1.0,,,,,,,
272,,,,,,,,,,,,,,2.3097128868103027,,,,,,,,,,,,1.0,0.0,,0.776261568069458,0.0,0.776261568069458,0.0,0.04742937162518501,1.0,,,,,,,
273,,,,,,,,,,,,,,3.413734197616577,,,,,,,,,,,,1.0,0.0,,0.9873070120811462,0.0,0.9873070120811462,0.0,0.047250084578990936,1.0,,,,,,,
274,,,,,,,,,,,,,,3.9763572216033936,,,,,,,,,,,,1.0,0.0,,0.7167350053787231,0.0,0.7167350053787231,0.0,0.04685540869832039,1.0,,,,,,,
275,,,,,,,,,,,,,,2.872631788253784,,,,,,,,,,,,1.0,0.0,,0.7475440502166748,0.0,0.7475440502166748,0.0,0.046440161764621735,1.0,,,,,,,
276,,,,,,,,,,,,,,4.011455059051514,,,,,,,,,,,,1.0,0.0,,1.4123649597167969,0.0,1.4123649597167969,0.0,0.046822283416986465,1.0,,,,,,,
277,,,,,,,,,,,,,,2.855393171310425,,,,,,,,,,,,1.0,0.0,,0.7556353807449341,0.0,0.7556353807449341,0.0,0.04661502316594124,1.0,,,,,,,
278,,,,,,,,,,,,,,5.659513473510742,,,,,,,,,,,,1.0,0.0,,1.2372252941131592,0.0,1.2372252941131592,0.0,0.046342555433511734,1.0,,,,,,,
