filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0079.npz,random_IR_0079.npz,43.649,0.00044204,3,52,L1_STFT,1.67e-05,2.503e-05,True,35.78132606,34.73742099,13.78923412,134690935451.69101,7613.19661684,0.00469991,3.1197845,493.39708205,0.55761483,0.72660064,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,20.68,0.00046258,1,30,L1_STFT,2.318e-05,0.03097744,True,70.0586727,24.50268691,3.564675,156369332342.60904,14068.13043439,0.00497996,2.60786646,249.73639936,0.81545713,0.94460461,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,325.947,0.00051184,11,60,L1_STFT,3.355e-05,0.00143551,True,19.24042589,1.59920283,33.98936819,163915285654.0136,14996.76484449,0.00128297,2.89460101,653.96991969,0.96193669,0.77527805,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,147.981,0.00030932,3,55,L1_STFT,1.483e-05,0.00339635,True,70.38435929,6.09838714,11.36305215,119812984400.10876,20528.76856266,0.00342857,3.77758287,799.78114537,0.59561877,0.70067695,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,86.007,0.00038859,1,50,L1_STFT,2.965e-05,0.00155971,True,31.97208668,3.04905142,3.81855916,125371877885.36975,15517.01838247,0.00206045,3.86121205,122.08730433,0.95488747,0.58850679,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,76.698,0.00029563,1,52,L1_STFT,1.087e-05,0.00532977,True,61.40904692,4.5770344,1.78620808,84390629180.73138,18351.60614417,0.00334625,3.01723648,109.68933569,0.52943483,0.53939012,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,14.968,0.00032639,1,45,L1_STFT,1.125e-05,0.01302347,True,60.44628511,16.76973553,8.28018356,125513498602.35992,13445.70700567,0.00449558,1.27712575,500.506336,0.76912703,0.65918878,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,30.471,0.00079669,1,36,L1_STFT,1.62e-05,0.00658932,True,43.98690759,12.1153452,20.14768096,96651730422.22807,11111.92735199,0.00395853,3.99406474,886.23418051,0.59564559,0.67073992,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,103.255,0.00102023,1,48,L1_STFT,1.301e-05,5.51e-05,True,16.18038881,1.35060637,42.48801791,211512096012.4432,15389.00710178,0.00105143,3.07300931,687.47264942,0.62679977,0.7621516,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,39.825,0.00070107,1,35,L1_STFT,1.035e-05,0.00025601,True,62.49498519,3.00169984,5.78248033,82296392045.16164,21192.57766994,0.00294891,2.16698251,361.37602262,0.55749131,0.67823583,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,37.642,0.00073624,1,36,L1_STFT,2.017e-05,0.00010571,True,74.54574115,6.69533894,5.1782895,108227640835.51541,19987.24450678,0.00372967,2.81396873,386.01942901,0.86349285,0.82242159,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,30.875,0.00204432,1,49,L1_STFT,1.551e-05,0.00229216,True,94.5842202,22.12228198,10.55452539,188687268141.21295,18929.21084079,0.00499673,3.45784431,998.29155372,0.67444486,0.58230919,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,82.033,0.00056646,5,46,L1_STFT,3.956e-05,0.01268045,True,52.69963688,5.20777177,17.91794419,89873599865.34518,16211.16798146,0.00325082,1.28164403,944.26915275,0.97978839,0.56747035,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,35.302,0.00063505,2,31,L1_STFT,3.722e-05,0.000295,True,66.08195712,11.47016701,12.07877683,144752309104.32617,16983.33632102,0.00389099,1.41030668,798.18921253,0.99183015,0.70591984,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,122.541,0.00048181,3,54,L1_STFT,1.568e-05,0.00142763,True,33.11330835,3.02955563,29.12933096,125115334790.37906,15907.23675166,0.00208165,2.20297668,964.56851811,0.55767726,0.75392297,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,93.736,0.00039459,1,40,L1_STFT,1.032e-05,1.54e-05,True,37.54945292,1.40419095,4.62465809,106122716457.56143,21158.21201856,0.0017747,2.7851434,173.65338138,0.74061389,0.56674788,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,30.715,0.00046924,1,51,L1_STFT,1.485e-05,0.00709193,True,69.83804391,9.85612341,4.67088411,82491387502.5279,15366.60857607,0.00454479,2.4254681,326.20540939,0.64286752,0.70786629,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,25.023,0.00058663,1,47,L1_STFT,1.594e-05,0.00057021,True,52.34462969,12.55499491,5.90815978,67030618684.82105,10914.80905839,0.00479574,2.25946394,309.26043608,0.70562924,0.72154894,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,89.801,0.00059656,1,54,L1_STFT,1.451e-05,0.00014514,True,21.89759917,1.76340508,43.66183743,76971974624.18411,12299.10965824,0.00178042,2.8821323,956.08941481,0.77306301,0.56414818,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,190.515,0.00152479,32,49,L1_STFT,1.594e-05,0.001842,True,18.75016133,36.69957313,40.99969876,218617653004.97852,5709.88335951,0.00328381,2.2746467,768.75096621,0.56393687,0.80708665,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,74.709,0.00078172,12,39,L1_STFT,1.583e-05,6e-06,True,16.09405568,50.84794085,62.13373486,156688712976.96423,4139.81505764,0.00388763,3.1393217,999.98378852,0.52440617,0.77212019,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,39.556,0.00114198,1,45,L1_STFT,1.867e-05,0.01464814,True,49.36849161,9.91429181,19.61374937,73941427674.41049,11734.31590789,0.00420719,2.27231383,968.30122125,0.76381892,0.92298322,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
