step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
107,,,3.092763900756836,,,,,,,,,,,,0.0,1.0,,0.0,1.0448483228683472,2.0681748390197754,2.0785114765167236,,,,,,,
108,,,3.2220776081085205,,,,,,,,,,,,0.0,1.0,,0.0,0.8921022415161133,2.0666472911834717,2.0785114765167236,,,,,,,
109,,,2.0299034118652344,,,,,,,,,,,,0.0,1.0,,0.0,0.9449695944786072,2.067176103591919,2.0785114765167236,,,,,,,
110,,,2.9672272205352783,,,,,,,,,,,,0.0,1.0,,0.0,0.9325945377349854,2.0670523643493652,2.0785114765167236,,,,,,,
111,,,2.2941057682037354,,,,,,,,,,,,0.0,1.0,,0.0,0.9906277656555176,2.0676326751708984,2.0785114765167236,,,,,,,
112,,,2.623183488845825,,,,,,,,,,,,0.0,1.0,,0.0,0.8700999021530151,2.06642746925354,2.0785114765167236,,,,,,,
113,,,2.3298354148864746,,,,,,,,,,,,0.0,1.0,,0.0,1.0090582370758057,2.067816972732544,2.0785114765167236,,,,,,,
114,,,2.0043084621429443,,,,,,,,,,,,0.0,1.0,,0.0,0.9917044639587402,2.067643404006958,2.0785114765167236,,,,,,,
115,,,2.462986707687378,,,,,,,,,,,,0.0,1.0,,0.0,1.0839424133300781,2.068565845489502,2.0785114765167236,,,,,,,
116,,,2.0603301525115967,,,,,,,,,,,,0.0,1.0,,0.0,1.0783582925796509,2.068510055541992,2.0785114765167236,,,,,,,
117,,,2.957110643386841,,,,,,,,,,,,0.0,1.0,,0.0,0.9412019848823547,2.067138433456421,2.0785114765167236,,,,,,,
118,,,2.0157065391540527,,,,,,,,,,,,0.0,1.0,,0.0,1.093359351158142,2.068660020828247,2.0785114765167236,,,,,,,
119,2.0,2.668213367462158,2.3250296115875244,0.5377475619316101,2.668213367462158,0.0,2.668213367462158,7.558999061584473,0.8690074682235718,10.677994728088379,16.777454376220703,0.9582990407943726,0.9363276958465576,0.48311296105384827,0.0,1.0,,0.0,1.0771265029907227,2.068497657775879,2.0785114765167236,1.0785361528396606,,,,,,
120,,,2.420036792755127,,,,,,,,,,,,0.0,1.0,,0.0,0.974933385848999,2.0674757957458496,2.0785114765167236,,,,,,,
121,,,2.2744028568267822,,,,,,,,,,,,0.0,1.0,,0.0,1.0752533674240112,2.06847882270813,2.0785114765167236,,,,,,,
122,,,2.3619818687438965,,,,,,,,,,,,0.0,1.0,,0.0,1.1326733827590942,2.0690531730651855,2.0785114765167236,,,,,,,
123,,,2.9015166759490967,,,,,,,,,,,,0.0,1.0,,0.0,1.0846301317214966,2.068572759628296,2.0785114765167236,,,,,,,
124,,,3.0181632041931152,,,,,,,,,,,,0.0,1.0,,0.0,0.9475175142288208,2.067201614379883,2.0785114765167236,,,,,,,
