step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
102,,,87.59803771972656,,,,,,,,,,,,0.0,1.0,,0.0,66.10469055175781,144.3759002685547,145.16651916503906,,,,,,,
103,,,77.81568908691406,,,,,,,,,,,,0.0,1.0,,0.0,73.17469787597656,144.4466094970703,145.16651916503906,,,,,,,
104,,,81.37517547607422,,,,,,,,,,,,0.0,1.0,,0.0,83.38046264648438,144.5486602783203,145.16651916503906,,,,,,,
105,,,68.88969421386719,,,,,,,,,,,,0.0,1.0,,0.0,90.89067077636719,144.62376403808594,145.16651916503906,,,,,,,
106,,,81.7796401977539,,,,,,,,,,,,0.0,1.0,,0.0,77.16654968261719,144.4865264892578,145.16651916503906,,,,,,,
107,,,80.6058578491211,,,,,,,,,,,,0.0,1.0,,0.0,80.35671997070312,144.5184326171875,145.16651916503906,,,,,,,
108,,,75.98309326171875,,,,,,,,,,,,0.0,1.0,,0.0,75.57645416259766,144.4706268310547,145.16651916503906,,,,,,,
109,,,75.7462387084961,,,,,,,,,,,,0.0,1.0,,0.0,61.185035705566406,144.3267059326172,145.16651916503906,,,,,,,
110,,,76.02163696289062,,,,,,,,,,,,0.0,1.0,,0.0,81.87802124023438,144.5336456298828,145.16651916503906,,,,,,,
111,,,83.58901977539062,,,,,,,,,,,,0.0,1.0,,0.0,85.64945983886719,144.57135009765625,145.16651916503906,,,,,,,
112,,,82.39545440673828,,,,,,,,,,,,0.0,1.0,,0.0,81.0733871459961,144.5255889892578,145.16651916503906,,,,,,,
113,,,83.49012756347656,,,,,,,,,,,,0.0,1.0,,0.0,89.209716796875,144.60694885253906,145.16651916503906,,,,,,,
