step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
91,,,22.33469009399414,,,,,,,,,,,,0.0,1.0,,0.0,18.507526397705078,38.82404708862305,39.029266357421875,,,,,,,
92,,,21.896366119384766,,,,,,,,,,,,0.0,1.0,,0.0,17.207073211669922,38.81104278564453,39.029266357421875,,,,,,,
93,,,26.1195125579834,,,,,,,,,,,,0.0,1.0,,0.0,20.08443832397461,38.83981704711914,39.029266357421875,,,,,,,
94,,,21.03934097290039,,,,,,,,,,,,0.0,1.0,,0.0,22.45598602294922,38.86353302001953,39.029266357421875,,,,,,,
95,,,25.796710968017578,,,,,,,,,,,,0.0,1.0,,0.0,26.029443740844727,38.899269104003906,39.029266357421875,,,,,,,
96,,,19.954715728759766,,,,,,,,,,,,0.0,1.0,,0.0,22.233158111572266,38.861305236816406,39.029266357421875,,,,,,,
97,,,21.898513793945312,,,,,,,,,,,,0.0,1.0,,0.0,20.32551383972168,38.842227935791016,39.029266357421875,,,,,,,
98,,,27.434064865112305,,,,,,,,,,,,0.0,1.0,,0.0,20.551464080810547,38.844486236572266,39.029266357421875,,,,,,,
99,1.0,18.142242431640625,23.711027145385742,,,,,,,,,,,,0.0,1.0,0.0009899999713525176,0.0,18.142242431640625,38.820396423339844,39.029266357421875,,18.142242431640625,18.142242431640625,4.289758682250977,18.142242431640625,0.0,18.142242431640625
100,,,25.707273483276367,,,,,,,,,,,,0.0,1.0,,0.0,21.438690185546875,38.85335922241211,39.029266357421875,,,,,,,
101,,,26.387351989746094,,,,,,,,,,,,0.0,1.0,,0.0,23.61223793029785,38.87509536743164,39.029266357421875,,,,,,,
102,,,24.179698944091797,,,,,,,,,,,,0.0,1.0,,0.0,22.31170082092285,38.862091064453125,39.029266357421875,,,,,,,
103,,,20.244632720947266,,,,,,,,,,,,0.0,1.0,,0.0,25.196044921875,38.890933990478516,39.029266357421875,,,,,,,
104,,,19.849502563476562,,,,,,,,,,,,0.0,1.0,,0.0,19.00800323486328,38.82905197143555,39.029266357421875,,,,,,,
105,,,17.25010871887207,,,,,,,,,,,,0.0,1.0,,0.0,20.425504684448242,38.84322738647461,39.029266357421875,,,,,,,
106,,,22.034626007080078,,,,,,,,,,,,0.0,1.0,,0.0,20.36992835998535,38.842674255371094,39.029266357421875,,,,,,,
107,,,27.169918060302734,,,,,,,,,,,,0.0,1.0,,0.0,24.424434661865234,38.883216857910156,39.029266357421875,,,,,,,
108,,,24.622177124023438,,,,,,,,,,,,0.0,1.0,,0.0,20.239181518554688,38.841365814208984,39.029266357421875,,,,,,,
109,,,24.355485916137695,,,,,,,,,,,,0.0,1.0,,0.0,22.188480377197266,38.86085891723633,39.029266357421875,,,,,,,
110,,,18.461402893066406,,,,,,,,,,,,0.0,1.0,,0.0,18.522836685180664,38.82420349121094,39.029266357421875,,,,,,,
111,,,18.97279167175293,,,,,,,,,,,,0.0,1.0,,0.0,24.014341354370117,38.87911605834961,39.029266357421875,,,,,,,
