step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
159,3.0,143.57350158691406,1.720907211303711,0.09915734827518463,143.57350158691406,1.1231516599655151,0.0,4.963437557220459,0.4955664873123169,12.2787504196167,18.723575592041016,0.02461249753832817,0.4189607501029968,1.265872597694397,1.0,0.0,,1.182066798210144,0.0,1.182066798210144,0.0,0.0882849171757698,1.0,0.8472577929496765,,,,,,
160,,,1.8202483654022217,,,,,,,,,,,,1.0,0.0,,0.9730775952339172,0.0,0.9730775952339172,0.0,0.08846964687108994,1.0,,,,,,,
161,,,1.6221057176589966,,,,,,,,,,,,1.0,0.0,,1.274889349937439,0.0,1.274889349937439,0.0,0.08866044133901596,1.0,,,,,,,
162,,,1.7317936420440674,,,,,,,,,,,,1.0,0.0,,0.6412285566329956,0.0,0.6412285566329956,0.0,0.08859468251466751,1.0,,,,,,,
163,,,1.9236080646514893,,,,,,,,,,,,1.0,0.0,,0.7872858047485352,0.0,0.7872858047485352,0.0,0.08852836489677429,1.0,,,,,,,
164,,,1.8440227508544922,,,,,,,,,,,,1.0,0.0,,0.7060955762863159,0.0,0.7060955762863159,0.0,0.0877167135477066,1.0,,,,,,,
165,,,2.2265851497650146,,,,,,,,,,,,1.0,0.0,,0.6187672019004822,0.0,0.6187672019004822,0.0,0.0863189622759819,1.0,,,,,,,
166,,,1.5924060344696045,,,,,,,,,,,,1.0,0.0,,1.1509109735488892,0.0,1.1509109735488892,0.0,0.08609987050294876,1.0,,,,,,,
167,,,1.7579357624053955,,,,,,,,,,,,1.0,0.0,,0.6607216596603394,0.0,0.6607216596603394,0.0,0.08489919453859329,1.0,,,,,,,
168,,,1.674790859222412,,,,,,,,,,,,1.0,0.0,,0.8219636678695679,0.0,0.8219636678695679,0.0,0.08419932425022125,1.0,,,,,,,
169,,,2.2181713581085205,,,,,,,,,,,,1.0,0.0,,0.9938665628433228,0.0,0.9938665628433228,0.0,0.083429716527462,1.0,,,,,,,
170,,,1.647274374961853,,,,,,,,,,,,1.0,0.0,,1.035805344581604,0.0,1.035805344581604,0.0,0.08253604173660278,1.0,,,,,,,
171,,,1.7494021654129028,,,,,,,,,,,,1.0,0.0,,0.7733600735664368,0.0,0.7733600735664368,0.0,0.08209208399057388,1.0,,,,,,,
172,,,1.5942552089691162,,,,,,,,,,,,1.0,0.0,,0.8439812064170837,0.0,0.8439812064170837,0.0,0.08166223019361496,1.0,,,,,,,
173,,,2.089824676513672,,,,,,,,,,,,1.0,0.0,,0.6380876302719116,0.0,0.6380876302719116,0.0,0.08080529421567917,1.0,,,,,,,
174,,,2.0522384643554688,,,,,,,,,,,,1.0,0.0,,0.591738760471344,0.0,0.591738760471344,0.0,0.07947549223899841,1.0,,,,,,,
175,,,1.7496404647827148,,,,,,,,,,,,1.0,0.0,,0.6592705249786377,0.0,0.6592705249786377,0.0,0.0785248652100563,1.0,,,,,,,
176,,,2.0622260570526123,,,,,,,,,,,,1.0,0.0,,0.7800151705741882,0.0,0.7800151705741882,0.0,0.0775756686925888,1.0,,,,,,,
177,,,1.7606067657470703,,,,,,,,,,,,1.0,0.0,,0.8055028319358826,0.0,0.8055028319358826,0.0,0.07692673057317734,1.0,,,,,,,
178,,,1.9550896883010864,,,,,,,,,,,,1.0,0.0,,0.775677502155304,0.0,0.775677502155304,0.0,0.07653593271970749,1.0,,,,,,,
179,,,1.9778834581375122,,,,,,,,,,,,1.0,0.0,,0.6798681616783142,0.0,0.6798681616783142,0.0,0.07592163980007172,1.0,,,,,,,
180,,,1.7488222122192383,,,,,,,,,,,,1.0,0.0,,0.8485286831855774,0.0,0.8485286831855774,0.0,0.07537102699279785,1.0,,,,,,,
181,,,2.8514227867126465,,,,,,,,,,,,1.0,0.0,,0.5856313705444336,0.0,0.5856313705444336,0.0,0.07441097497940063,1.0,,,,,,,
182,,,2.1898326873779297,,,,,,,,,,,,1.0,0.0,,0.7385114431381226,0.0,0.7385114431381226,0.0,0.0735233947634697,1.0,,,,,,,
183,,,2.135162353515625,,,,,,,,,,,,1.0,0.0,,0.7638267874717712,0.0,0.7638267874717712,0.0,0.07310361415147781,1.0,,,,,,,
184,,,1.825490951538086,,,,,,,,,,,,1.0,0.0,,0.9309942126274109,0.0,0.9309942126274109,0.0,0.07311905920505524,1.0,,,,,,,
185,,,2.5115654468536377,,,,,,,,,,,,1.0,0.0,,0.8167807459831238,0.0,0.8167807459831238,0.0,0.0725768581032753,1.0,,,,,,,
186,,,2.0041346549987793,,,,,,,,,,,,1.0,0.0,,1.3659088611602783,0.0,1.3659088611602783,0.0,0.07250466197729111,1.0,,,,,,,
187,,,2.0473570823669434,,,,,,,,,,,,1.0,0.0,,1.0647753477096558,0.0,1.0647753477096558,0.0,0.07220745086669922,1.0,,,,,,,
188,,,1.9675137996673584,,,,,,,,,,,,1.0,0.0,,0.97480309009552,0.0,0.97480309009552,0.0,0.07172862440347672,1.0,,,,,,,
189,,,1.8971251249313354,,,,,,,,,,,,1.0,0.0,,0.9494470357894897,0.0,0.9494470357894897,0.0,0.07159288972616196,1.0,,,,,,,
190,,,2.3700709342956543,,,,,,,,,,,,1.0,0.0,,0.6775952577590942,0.0,0.6775952577590942,0.0,0.0713755413889885,1.0,,,,,,,
191,,,1.73026704788208,,,,,,,,,,,,1.0,0.0,,0.8262611031532288,0.0,0.8262611031532288,0.0,0.0712384358048439,1.0,,,,,,,
192,,,1.6842937469482422,,,,,,,,,,,,1.0,0.0,,0.7287022471427917,0.0,0.7287022471427917,0.0,0.07102634757757187,1.0,,,,,,,
193,,,1.869081735610962,,,,,,,,,,,,1.0,0.0,,0.9484689831733704,0.0,0.9484689831733704,0.0,0.07089550793170929,1.0,,,,,,,
194,,,2.211850881576538,,,,,,,,,,,,1.0,0.0,,0.9217951893806458,0.0,0.9217951893806458,0.0,0.07030493021011353,1.0,,,,,,,
195,,,1.713150978088379,,,,,,,,,,,,1.0,0.0,,0.7430616021156311,0.0,0.7430616021156311,0.0,0.0693921148777008,1.0,,,,,,,
196,,,2.351334571838379,,,,,,,,,,,,1.0,0.0,,0.8031353950500488,0.0,0.8031353950500488,0.0,0.06896450370550156,1.0,,,,,,,
197,,,2.3511898517608643,,,,,,,,,,,,1.0,0.0,,0.9611449837684631,0.0,0.9611449837684631,0.0,0.0688423216342926,1.0,,,,,,,
198,,,3.5036845207214355,,,,,,,,,,,,1.0,0.0,,0.809122622013092,0.0,0.809122622013092,0.0,0.06837445497512817,1.0,,,,,,,
199,4.0,96.61844635009766,2.240102529525757,0.08910223841667175,96.61844635009766,1.2936655282974243,0.0,4.769702911376953,0.48103681206703186,10.350494384765625,18.898712158203125,0.04970449581742287,0.7012588381767273,1.4106383323669434,1.0,0.0,0.0009605960221961141,1.7206323146820068,0.0,1.7206323146820068,0.0,0.06887580454349518,1.0,0.8388763666152954,1.7206323146820068,1.7206323146820068,0.1185099333524704,0.0,1.7206323146820068,0.0
200,,,1.8266286849975586,,,,,,,,,,,,1.0,0.0,,0.8201789855957031,0.0,0.8201789855957031,0.0,0.06844378262758255,1.0,,,,,,,
201,,,1.5337620973587036,,,,,,,,,,,,1.0,0.0,,0.723810613155365,0.0,0.723810613155365,0.0,0.06821171939373016,1.0,,,,,,,
202,,,1.5377758741378784,,,,,,,,,,,,1.0,0.0,,0.7773863673210144,0.0,0.7773863673210144,0.0,0.06802793592214584,1.0,,,,,,,
203,,,1.5939356088638306,,,,,,,,,,,,1.0,0.0,,0.506858766078949,0.0,0.506858766078949,0.0,0.06694275140762329,1.0,,,,,,,
204,,,1.805774211883545,,,,,,,,,,,,1.0,0.0,,0.82288658618927,0.0,0.82288658618927,0.0,0.06627114862203598,1.0,,,,,,,
205,,,1.9962800741195679,,,,,,,,,,,,1.0,0.0,,0.9933623671531677,0.0,0.9933623671531677,0.0,0.06623152643442154,1.0,,,,,,,
206,,,1.677099585533142,,,,,,,,,,,,1.0,0.0,,0.7764716744422913,0.0,0.7764716744422913,0.0,0.0658998191356659,1.0,,,,,,,
207,,,1.8105525970458984,,,,,,,,,,,,1.0,0.0,,0.658830463886261,0.0,0.658830463886261,0.0,0.06494087725877762,1.0,,,,,,,
208,,,1.5843031406402588,,,,,,,,,,,,1.0,0.0,,1.1779820919036865,0.0,1.1779820919036865,0.0,0.06496410071849823,1.0,,,,,,,
209,,,1.3543998003005981,,,,,,,,,,,,1.0,0.0,,0.7040554285049438,0.0,0.7040554285049438,0.0,0.0655469074845314,1.0,,,,,,,
210,,,1.3791524171829224,,,,,,,,,,,,1.0,0.0,,1.0627994537353516,0.0,1.0627994537353516,0.0,0.06518453359603882,1.0,,,,,,,
211,,,1.2921241521835327,,,,,,,,,,,,1.0,0.0,,1.2207179069519043,0.0,1.2207179069519043,0.0,0.06528327614068985,1.0,,,,,,,
212,,,1.1964240074157715,,,,,,,,,,,,1.0,0.0,,1.0254180431365967,0.0,1.0254180431365967,0.0,0.06523600220680237,1.0,,,,,,,
213,,,1.8992812633514404,,,,,,,,,,,,1.0,0.0,,1.1759381294250488,0.0,1.1759381294250488,0.0,0.06538840383291245,1.0,,,,,,,
214,,,1.765494465827942,,,,,,,,,,,,1.0,0.0,,0.7752270102500916,0.0,0.7752270102500916,0.0,0.06472606956958771,1.0,,,,,,,
215,,,1.4285978078842163,,,,,,,,,,,,1.0,0.0,,0.7439905405044556,0.0,0.7439905405044556,0.0,0.06399484723806381,1.0,,,,,,,
216,,,1.3033428192138672,,,,,,,,,,,,1.0,0.0,,0.9160076975822449,0.0,0.9160076975822449,0.0,0.0637754276394844,1.0,,,,,,,
217,,,1.372735619544983,,,,,,,,,,,,1.0,0.0,,0.7955070734024048,0.0,0.7955070734024048,0.0,0.06347662955522537,1.0,,,,,,,
218,,,1.0929468870162964,,,,,,,,,,,,1.0,0.0,,0.7345280051231384,0.0,0.7345280051231384,0.0,0.0633007287979126,1.0,,,,,,,
219,,,1.399442195892334,,,,,,,,,,,,1.0,0.0,,0.727557361125946,0.0,0.727557361125946,0.0,0.06320054084062576,1.0,,,,,,,
220,,,1.7421538829803467,,,,,,,,,,,,1.0,0.0,,1.7541948556900024,0.0,1.7541948556900024,0.0,0.06355726718902588,1.0,,,,,,,
221,,,1.0748168230056763,,,,,,,,,,,,1.0,0.0,,0.7842702269554138,0.0,0.7842702269554138,0.0,0.06302735954523087,1.0,,,,,,,
222,,,1.6458189487457275,,,,,,,,,,,,1.0,0.0,,0.7700878977775574,0.0,0.7700878977775574,0.0,0.06291386485099792,1.0,,,,,,,
223,,,1.2430245876312256,,,,,,,,,,,,1.0,0.0,,0.8012108206748962,0.0,0.8012108206748962,0.0,0.0636102482676506,1.0,,,,,,,
224,,,2.008892059326172,,,,,,,,,,,,1.0,0.0,,0.7606855630874634,0.0,0.7606855630874634,0.0,0.06299193203449249,1.0,,,,,,,
225,,,2.0115966796875,,,,,,,,,,,,1.0,0.0,,0.8176159858703613,0.0,0.8176159858703613,0.0,0.06242898479104042,1.0,,,,,,,
226,,,2.220768690109253,,,,,,,,,,,,1.0,0.0,,0.7005658745765686,0.0,0.7005658745765686,0.0,0.06214097514748573,1.0,,,,,,,
227,,,1.8061970472335815,,,,,,,,,,,,1.0,0.0,,0.8285846710205078,0.0,0.8285846710205078,0.0,0.0623752623796463,1.0,,,,,,,
228,,,2.3578267097473145,,,,,,,,,,,,1.0,0.0,,0.9661556482315063,0.0,0.9661556482315063,0.0,0.061845652759075165,1.0,,,,,,,
229,,,2.396911382675171,,,,,,,,,,,,1.0,0.0,,0.9206526279449463,0.0,0.9206526279449463,0.0,0.06159767135977745,1.0,,,,,,,
230,,,3.3016011714935303,,,,,,,,,,,,1.0,0.0,,0.7013747692108154,0.0,0.7013747692108154,0.0,0.061056897044181824,1.0,,,,,,,
231,,,2.0796518325805664,,,,,,,,,,,,1.0,0.0,,1.7399712800979614,0.0,1.7399712800979614,0.0,0.061562664806842804,1.0,,,,,,,
232,,,1.8275271654129028,,,,,,,,,,,,1.0,0.0,,0.9906114935874939,0.0,0.9906114935874939,0.0,0.06163014844059944,1.0,,,,,,,
233,,,1.8583219051361084,,,,,,,,,,,,1.0,0.0,,0.8428809642791748,0.0,0.8428809642791748,0.0,0.06161617487668991,1.0,,,,,,,
234,,,1.7944811582565308,,,,,,,,,,,,1.0,0.0,,0.7031008005142212,0.0,0.7031008005142212,0.0,0.061415717005729675,1.0,,,,,,,
235,,,1.9998668432235718,,,,,,,,,,,,1.0,0.0,,0.6359936594963074,0.0,0.6359936594963074,0.0,0.060746192932128906,1.0,,,,,,,
236,,,2.196587085723877,,,,,,,,,,,,1.0,0.0,,0.737220823764801,0.0,0.737220823764801,0.0,0.06051744148135185,1.0,,,,,,,
237,,,1.9354418516159058,,,,,,,,,,,,1.0,0.0,,0.9008913040161133,0.0,0.9008913040161133,0.0,0.060166168957948685,1.0,,,,,,,
238,,,2.117905616760254,,,,,,,,,,,,1.0,0.0,,0.6735551357269287,0.0,0.6735551357269287,0.0,0.059998735785484314,1.0,,,,,,,
239,5.0,134.71510314941406,1.956756591796875,0.09860458225011826,134.71510314941406,1.6332182884216309,0.0,5.0533766746521,0.5151020288467407,11.410797119140625,19.701953887939453,0.03640913963317871,0.6218376755714417,1.271101713180542,1.0,0.0,,1.616007924079895,0.0,1.616007924079895,0.0,0.06037440150976181,1.0,0.9132016897201538,,,,,,
240,,,1.6447391510009766,,,,,,,,,,,,1.0,0.0,,0.7807762622833252,0.0,0.7807762622833252,0.0,0.06029177084565163,1.0,,,,,,,
241,,,1.6034202575683594,,,,,,,,,,,,1.0,0.0,,1.1620233058929443,0.0,1.1620233058929443,0.0,0.06067407876253128,1.0,,,,,,,
242,,,1.75397789478302,,,,,,,,,,,,1.0,0.0,,0.7625287771224976,0.0,0.7625287771224976,0.0,0.06032456457614899,1.0,,,,,,,
243,,,1.7656006813049316,,,,,,,,,,,,1.0,0.0,,0.844278872013092,0.0,0.844278872013092,0.0,0.060303639620542526,1.0,,,,,,,
244,,,1.2731616497039795,,,,,,,,,,,,1.0,0.0,,0.7036767601966858,0.0,0.7036767601966858,0.0,0.059852540493011475,1.0,,,,,,,
245,,,2.3544604778289795,,,,,,,,,,,,1.0,0.0,,1.3871574401855469,0.0,1.3871574401855469,0.0,0.059964172542095184,1.0,,,,,,,
246,,,1.9915181398391724,,,,,,,,,,,,1.0,0.0,,0.6697715520858765,0.0,0.6697715520858765,0.0,0.05919183790683746,1.0,,,,,,,
247,,,1.6970853805541992,,,,,,,,,,,,1.0,0.0,,1.0144169330596924,0.0,1.0144169330596924,0.0,0.059246353805065155,1.0,,,,,,,
248,,,1.540930986404419,,,,,,,,,,,,1.0,0.0,,0.9623740911483765,0.0,0.9623740911483765,0.0,0.059124238789081573,1.0,,,,,,,
249,6.0,,1.5250638723373413,,,,,,,,,,,,1.0,0.0,0.0009414801606908441,0.7834806442260742,0.0,0.7834806442260742,0.0,0.05928196758031845,1.0,,0.7834806442260742,0.7834806442260742,0.04644627496600151,0.0,0.7834806442260742,0.0
250,,,1.1733741760253906,,,,,,,,,,,,1.0,0.0,,1.128448724746704,0.0,1.128448724746704,0.0,0.05962590500712395,1.0,,,,,,,
251,,,1.830069899559021,,,,,,,,,,,,1.0,0.0,,0.7276651859283447,0.0,0.7276651859283447,0.0,0.059654492884874344,1.0,,,,,,,
252,,,2.095857858657837,,,,,,,,,,,,1.0,0.0,,0.8290717601776123,0.0,0.8290717601776123,0.0,0.059594713151454926,1.0,,,,,,,
253,,,1.242067575454712,,,,,,,,,,,,1.0,0.0,,0.7945696711540222,0.0,0.7945696711540222,0.0,0.05973033979535103,1.0,,,,,,,
254,,,1.9065735340118408,,,,,,,,,,,,1.0,0.0,,0.7990905046463013,0.0,0.7990905046463013,0.0,0.05947604030370712,1.0,,,,,,,
255,,,1.3168727159500122,,,,,,,,,,,,1.0,0.0,,1.3891655206680298,0.0,1.3891655206680298,0.0,0.06006491184234619,1.0,,,,,,,
256,,,3.0402817726135254,,,,,,,,,,,,1.0,0.0,,1.0165774822235107,0.0,1.0165774822235107,0.0,0.0596984401345253,1.0,,,,,,,
257,,,3.5085315704345703,,,,,,,,,,,,1.0,0.0,,0.8449820280075073,0.0,0.8449820280075073,0.0,0.059378400444984436,1.0,,,,,,,
258,,,3.753094434738159,,,,,,,,,,,,1.0,0.0,,0.7804049253463745,0.0,0.7804049253463745,0.0,0.058712102472782135,1.0,,,,,,,
259,,,3.2117233276367188,,,,,,,,,,,,1.0,0.0,,1.3064048290252686,0.0,1.3064048290252686,0.0,0.05886438861489296,1.0,,,,,,,
260,,,3.6931910514831543,,,,,,,,,,,,1.0,0.0,,0.8724751472473145,0.0,0.8724751472473145,0.0,0.05865785852074623,1.0,,,,,,,
261,,,3.3643245697021484,,,,,,,,,,,,1.0,0.0,,1.1103272438049316,0.0,1.1103272438049316,0.0,0.05829755589365959,1.0,,,,,,,
262,,,4.874481678009033,,,,,,,,,,,,1.0,0.0,,0.81121826171875,0.0,0.81121826171875,0.0,0.058004043996334076,1.0,,,,,,,
263,,,3.4877965450286865,,,,,,,,,,,,1.0,0.0,,0.7225699424743652,0.0,0.7225699424743652,0.0,0.05758213996887207,1.0,,,,,,,
264,,,3.492166042327881,,,,,,,,,,,,1.0,0.0,,0.9548980593681335,0.0,0.9548980593681335,0.0,0.057138845324516296,1.0,,,,,,,
265,,,2.161289930343628,,,,,,,,,,,,1.0,0.0,,1.0221894979476929,0.0,1.0221894979476929,0.0,0.056690514087677,1.0,,,,,,,
266,,,3.02997088432312,,,,,,,,,,,,1.0,0.0,,0.9011346697807312,0.0,0.9011346697807312,0.0,0.05663485452532768,1.0,,,,,,,
267,,,3.1111772060394287,,,,,,,,,,,,1.0,0.0,,1.2370060682296753,0.0,1.2370060682296753,0.0,0.05696064606308937,1.0,,,,,,,
268,,,3.3046140670776367,,,,,,,,,,,,1.0,0.0,,0.8851637244224548,0.0,0.8851637244224548,0.0,0.05663454532623291,1.0,,,,,,,
269,,,3.2837986946105957,,,,,,,,,,,,1.0,0.0,,0.7665621042251587,0.0,0.7665621042251587,0.0,0.056029245257377625,1.0,,,,,,,
270,,,3.1535637378692627,,,,,,,,,,,,1.0,0.0,,0.7941644787788391,0.0,0.7941644787788391,0.0,0.05535542964935303,1.0,,,,,,,
271,,,3.333374500274658,,,,,,,,,,,,1.0,0.0,,0.7331385016441345,0.0,0.7331385016441345,0.0,0.05534529313445091,1.0,,,,,,,
272,,,2.9074575901031494,,,,,,,,,,,,1.0,0.0,,0.6462454199790955,0.0,0.6462454199790955,0.0,0.05479767173528671,1.0,,,,,,,
273,,,3.757603883743286,,,,,,,,,,,,1.0,0.0,,0.9456654191017151,0.0,0.9456654191017151,0.0,0.05473591014742851,1.0,,,,,,,
274,,,4.441784858703613,,,,,,,,,,,,1.0,0.0,,0.798503577709198,0.0,0.798503577709198,0.0,0.054319676011800766,1.0,,,,,,,
275,,,3.1465253829956055,,,,,,,,,,,,1.0,0.0,,0.7306226491928101,0.0,0.7306226491928101,0.0,0.053887989372015,1.0,,,,,,,
276,,,4.9134135246276855,,,,,,,,,,,,1.0,0.0,,1.239443302154541,0.0,1.239443302154541,0.0,0.05428721755743027,1.0,,,,,,,
277,,,2.6019797325134277,,,,,,,,,,,,1.0,0.0,,0.5850023031234741,0.0,0.5850023031234741,0.0,0.05368597432971001,1.0,,,,,,,
278,,,6.1617560386657715,,,,,,,,,,,,1.0,0.0,,1.2174304723739624,0.0,1.2174304723739624,0.0,0.053481169044971466,1.0,,,,,,,
279,6.0,92.70896911621094,4.100323677062988,0.07559201121330261,92.70896911621094,1.4095896482467651,0.0,4.3141560554504395,0.4315977394580841,8.768253326416016,18.120779037475586,0.05714874342083931,0.7582443356513977,0.7276105880737305,1.0,0.0,,1.2691401243209839,0.0,1.2691401243209839,0.0,0.05362696200609207,1.0,0.9233386516571045,,,,,,
280,,,3.806699752807617,,,,,,,,,,,,1.0,0.0,,0.8860405683517456,0.0,0.8860405683517456,0.0,0.05365581065416336,1.0,,,,,,,
281,,,2.286524772644043,,,,,,,,,,,,1.0,0.0,,0.7182903289794922,0.0,0.7182903289794922,0.0,0.05370881035923958,1.0,,,,,,,
282,,,3.3413591384887695,,,,,,,,,,,,1.0,0.0,,0.7833842635154724,0.0,0.7833842635154724,0.0,0.05355866998434067,1.0,,,,,,,
283,,,2.8253328800201416,,,,,,,,,,,,1.0,0.0,,1.4289456605911255,0.0,1.4289456605911255,0.0,0.05466412007808685,1.0,,,,,,,
284,,,2.879270315170288,,,,,,,,,,,,1.0,0.0,,0.7708476185798645,0.0,0.7708476185798645,0.0,0.05445848032832146,1.0,,,,,,,
285,,,4.310837745666504,,,,,,,,,,,,1.0,0.0,,0.619850754737854,0.0,0.619850754737854,0.0,0.05398494005203247,1.0,,,,,,,
286,,,2.741549491882324,,,,,,,,,,,,1.0,0.0,,0.8367173075675964,0.0,0.8367173075675964,0.0,0.053873468190431595,1.0,,,,,,,
287,,,4.19033670425415,,,,,,,,,,,,1.0,0.0,,0.7435517907142639,0.0,0.7435517907142639,0.0,0.053871382027864456,1.0,,,,,,,
288,,,3.6939640045166016,,,,,,,,,,,,1.0,0.0,,1.291124701499939,0.0,1.291124701499939,0.0,0.05379626154899597,1.0,,,,,,,
289,,,4.443793296813965,,,,,,,,,,,,1.0,0.0,,1.051837682723999,0.0,1.051837682723999,0.0,0.05341088026762009,1.0,,,,,,,
290,,,5.118745803833008,,,,,,,,,,,,1.0,0.0,,1.210516333580017,0.0,1.210516333580017,0.0,0.053511448204517365,1.0,,,,,,,
291,,,4.047720909118652,,,,,,,,,,,,1.0,0.0,,0.8994262218475342,0.0,0.8994262218475342,0.0,0.0540691614151001,1.0,,,,,,,
292,,,5.301098823547363,,,,,,,,,,,,1.0,0.0,,0.6358937621116638,0.0,0.6358937621116638,0.0,0.054054394364356995,1.0,,,,,,,
293,,,3.397038459777832,,,,,,,,,,,,1.0,0.0,,0.8386630415916443,0.0,0.8386630415916443,0.0,0.0540737621486187,1.0,,,,,,,
294,,,6.389840126037598,,,,,,,,,,,,1.0,0.0,,0.6810750961303711,0.0,0.6810750961303711,0.0,0.05413685366511345,1.0,,,,,,,
295,,,4.715003967285156,,,,,,,,,,,,1.0,0.0,,0.823087751865387,0.0,0.823087751865387,0.0,0.05427107587456703,1.0,,,,,,,
296,,,4.614901065826416,,,,,,,,,,,,1.0,0.0,,0.721733808517456,0.0,0.721733808517456,0.0,0.054015811532735825,1.0,,,,,,,
297,,,2.898937940597534,,,,,,,,,,,,1.0,0.0,,0.757217526435852,0.0,0.757217526435852,0.0,0.05354674160480499,1.0,,,,,,,
298,,,4.116556167602539,,,,,,,,,,,,1.0,0.0,,1.077915072441101,0.0,1.077915072441101,0.0,0.05315280333161354,1.0,,,,,,,
299,7.0,,3.7459685802459717,,,,,,,,,,,,1.0,0.0,0.0009320653625763953,0.8074930310249329,0.0,0.8074930310249329,0.0,0.05294952914118767,1.0,,0.8074930310249329,0.8074930310249329,0.042756374925374985,0.0,0.8074930310249329,0.0
300,,,3.6515705585479736,,,,,,,,,,,,1.0,0.0,,0.7189877033233643,0.0,0.7189877033233643,0.0,0.052714504301548004,1.0,,,,,,,
301,,,4.744637966156006,,,,,,,,,,,,1.0,0.0,,1.004023790359497,0.0,1.004023790359497,0.0,0.0523320809006691,1.0,,,,,,,
302,,,3.705801486968994,,,,,,,,,,,,1.0,0.0,,0.8803033232688904,0.0,0.8803033232688904,0.0,0.052545662969350815,1.0,,,,,,,
303,,,4.611814498901367,,,,,,,,,,,,1.0,0.0,,1.4705195426940918,0.0,1.4705195426940918,0.0,0.05276111513376236,1.0,,,,,,,
304,,,2.2529003620147705,,,,,,,,,,,,1.0,0.0,,1.162302017211914,0.0,1.162302017211914,0.0,0.05253951624035835,1.0,,,,,,,
305,,,3.169159412384033,,,,,,,,,,,,1.0,0.0,,0.7042967677116394,0.0,0.7042967677116394,0.0,0.052321743220090866,1.0,,,,,,,
306,,,3.65269136428833,,,,,,,,,,,,1.0,0.0,,0.7941294312477112,0.0,0.7941294312477112,0.0,0.05211183428764343,1.0,,,,,,,
307,,,2.514458417892456,,,,,,,,,,,,1.0,0.0,,0.895995020866394,0.0,0.895995020866394,0.0,0.051578693091869354,1.0,,,,,,,
308,,,4.153013229370117,,,,,,,,,,,,1.0,0.0,,1.52311372756958,0.0,1.52311372756958,0.0,0.0519273541867733,1.0,,,,,,,
309,,,1.998834490776062,,,,,,,,,,,,1.0,0.0,,0.6379366517066956,0.0,0.6379366517066956,0.0,0.05136586353182793,1.0,,,,,,,
310,,,5.424081802368164,,,,,,,,,,,,1.0,0.0,,1.1638675928115845,0.0,1.1638675928115845,0.0,0.051876001060009,1.0,,,,,,,
311,,,3.4003849029541016,,,,,,,,,,,,1.0,0.0,,1.1397298574447632,0.0,1.1397298574447632,0.0,0.05205124244093895,1.0,,,,,,,
312,,,3.1072661876678467,,,,,,,,,,,,1.0,0.0,,1.1115354299545288,0.0,1.1115354299545288,0.0,0.051802970468997955,1.0,,,,,,,
313,,,1.5509276390075684,,,,,,,,,,,,1.0,0.0,,1.0284361839294434,0.0,1.0284361839294434,0.0,0.051619160920381546,1.0,,,,,,,
314,,,2.867981433868408,,,,,,,,,,,,1.0,0.0,,0.721807062625885,0.0,0.721807062625885,0.0,0.05217830091714859,1.0,,,,,,,
315,,,2.101766586303711,,,,,,,,,,,,1.0,0.0,,0.909659743309021,0.0,0.909659743309021,0.0,0.051929935812950134,1.0,,,,,,,
316,,,2.141303300857544,,,,,,,,,,,,1.0,0.0,,0.8286867141723633,0.0,0.8286867141723633,0.0,0.05164722725749016,1.0,,,,,,,
317,,,3.613551616668701,,,,,,,,,,,,1.0,0.0,,0.8200597167015076,0.0,0.8200597167015076,0.0,0.05142197385430336,1.0,,,,,,,
318,,,2.10357928276062,,,,,,,,,,,,1.0,0.0,,0.935836136341095,0.0,0.935836136341095,0.0,0.05128595978021622,1.0,,,,,,,
319,7.0,126.5655517578125,3.4040820598602295,0.06987017393112183,126.5655517578125,1.3552796840667725,0.0,4.832363605499268,0.4862230122089386,10.622462272644043,18.753538131713867,0.053977932780981064,0.6652994751930237,1.5966626405715942,1.0,0.0,,1.5148569345474243,0.0,1.5148569345474243,0.0,0.05155406892299652,1.0,0.9721489548683167,,,,,,
320,,,1.917337417602539,,,,,,,,,,,,1.0,0.0,,1.1477313041687012,0.0,1.1477313041687012,0.0,0.05142034590244293,1.0,,,,,,,
321,,,2.1809816360473633,,,,,,,,,,,,1.0,0.0,,0.751576840877533,0.0,0.751576840877533,0.0,0.05086841061711311,1.0,,,,,,,
322,,,2.8865981101989746,,,,,,,,,,,,1.0,0.0,,1.1413568258285522,0.0,1.1413568258285522,0.0,0.051236800849437714,1.0,,,,,,,
